Gene name	max length	read count	rpkm	IDs
ADRA1A	2342	3	0.1068015	NM_001322504,NM_001322503,NM_033302,NM_033303,NM_033304,NM_001322502,NM_000680,NR_136343
ADRA1B	2254	2	0.07398083	NM_000679
ADRA1D	2666	0	0	NM_000678
ADRA2A	3873	6	0.1291656	NM_000681
ADRA2B	3362	36	0.8927871	NM_000682
ADRA2C	1958	16	0.6813189	NM_000683
ADRB1	2862	0	0	NM_000684
ADRB2	2042	211	8.615289	NM_000024
ADRB3	2646	0	0	NM_000025
ADRM1	1476	1067	60.27277	NM_001281437,NM_007002,NM_001281438,NM_175573
ADSL	1685	1636	80.95181	NM_001123378,NR_134256,NM_000026,NM_001317923
ADSS	2782	77	2.307686	NM_001126
ADSSL1	1874	4133	183.8819	NM_152328,NM_001320424,NM_199165
ADTRP	1858	1	0.04487427	NM_032744,NM_001143948
AEBP1	4086	47	0.959053	NM_001129
AEBP2	5660	143	2.106506	NM_001267043,NM_001114176,NM_153207
AEN	3116	225	6.02044	NM_022767
AES	1673	5321	265.1798	NM_001130,NM_198969,NM_198970
AFAP1	7518	56	0.6210532	NM_001134647,NM_198595
AFAP1-AS1	6794	0	0	NR_026892
AFAP1L1	5914	328	4.62419	NM_152406,NM_001323063,NM_001323062,NM_001146337
AFAP1L2	3986	14	0.2928423	NM_001001936,NM_001287824,NM_032550
AFDN	7459	351	3.923464	NM_001291964,NM_001040000,NM_001207008
AFDN-AS1	2311	0	0	NR_027906
AFF1	9409	1678	14.86934	NM_001313960,NM_001166693,NM_005935,NM_001313959
AFF2	13716	0	0	NM_001169124,NM_001169125,NM_001170628,NM_001169122,NM_002025,NM_001169123
AFF3	8137	16	0.1639452	NM_001025108,NM_002285
AFF4	9580	1806	15.71793	NM_014423
AFG1L	4574	31	0.5650783	NM_001323005,NM_145315,NR_136553
AFG3L1P	1941	66	2.835055	NR_003226,NR_003227,NR_003228
AFG3L2	3209	1169	30.37302	NM_006796
AFM	1997	0	0	NM_001133
AFMID	1730	22	1.060278	NR_027083,NM_001145526,NM_001010982
AFP	2039	0	0	NM_001134
AFTPH	4036	226	4.668748	NM_203437,NM_017657,NM_001002243
AGA	2026	56	2.304579	NM_001171988,NM_000027,NR_033655
AGAP1	10691	235	1.832705	NM_001037131,NM_001244888,NM_014914
AGAP11	3155	36	0.951363	NM_133447
AGAP12P	2139	4	0.1559166	NR_029396
AGAP1-IT1	664	0	0	NR_131900
AGAP2	4860	119	2.041521	NM_001122772,NM_014770
AGAP2-AS1	1531	11	0.5990466	NR_027032
AGAP3	3549	235	5.520838	NM_001281300,NM_001308304,NM_001308305,NM_001042535,NM_031946
AGAP4	2510	28	0.9300953	NM_133446,NM_001291379,NM_001276343
AGAP5	2426	33	1.134139	NM_001144000
AGAP6	2772	121	3.639446	NM_001077665
AGAP7P	2407	11	0.3810305	NR_126580
AGAP9	2387	25	0.8732342	NM_001190810,NM_001190810
AGBL1	3716	235	5.272727	NM_152336
AGBL1-AS1	904	1	0.09223053	NR_046012
AGBL2	3593	0	0	NM_024783
AGBL3	3533	8	0.1887946	NR_144293,NM_001345850,NM_001345853,NM_001345852,NM_001345851,NM_178563
AGBL4	2960	0	0	NM_001323575,NM_001323574,NM_001323573,NM_032785,NR_136623
AGBL4-IT1	514	0	0	NR_046839
AGBL5	2437	37	1.265871	NM_021831,NR_138023,NR_104246,NM_001035507
AGBL5-AS1	407	0	0	NR_046730
AGER	1490	8	0.4476585	NR_038190,NM_172197,NM_001206934,NR_038190,NM_001206954,NM_001206954,NM_172197,NM_001206940,NM_001206934,NM_001206932,NM_001206936,NM_001206934,NR_038190,NM_001206934,NM_172197,NM_001206936,NM_001206936,NM_001206936,NM_001206936,NM_172197,NM_001206934,NM_172197,NM_001206932,NM_001206932,NM_001206934,NM_001206966,NM_001206934,NR_038190,NM_001206932,NM_001206932,NM_001206954,NM_001136,NM_001206954,NM_001206954,NM_001206940,NR_038190,NM_001206932,NM_001206966,NM_001206929,NM_001206954,NM_001206966,NM_001206966,NM_001206966,NM_001206929,NR_038190,NM_001206966,NM_001206929,NM_001206929,NM_001206929,NM_001206966,NM_001206940,NM_001206954,NM_001136,NM_001136,NM_001206929,NM_001206936,NM_001206936,NM_001206940,NM_172197,NM_172197,NM_001206940,NM_001206929,NM_001206932,NM_001136,NM_001206940,NM_001136,NM_001206940,NR_038190,NM_001136,NM_001136
AGFG1	8660	609	5.863306	NM_004504,NM_001135189,NM_001135187,NM_001135188
AGFG2	4811	33	0.5719021	NM_006076
AGGF1	4508	179	3.310642	NM_018046
AGK	2925	74	2.109352	NM_018238
AGL	7449	8008	89.63326	NM_000646,NM_000643,NM_000644,NM_000642,NM_000028
AGMAT	3154	143	3.780223	NM_024758
AGMO	2475	4	0.1347497	NM_001004320
AGO1	7336	129	1.466133	NM_012199,NM_001317122,NM_001317123
AGO2	14513	1410	8.100373	NM_001164623,NM_012154
AGO3	3645	61	1.395325	NM_177422,NM_024852
AGO4	7060	484	5.715889	NM_017629
AGPAT1	2042	438	17.88387	NM_032741,NM_032741,NM_032741,NM_032741,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_032741,NM_032741,NM_032741
AGPAT2	1452	122	7.005455	NM_006412,NM_001012727
AGPAT3	6555	588	7.479073	NM_001037553,NM_020132
AGPAT4	7879	31	0.3280452	NM_020133
AGPAT4-IT1	1851	0	0	NR_024277
AGPAT5	5519	174	2.628645	NM_018361
AGPS	7665	293	3.187121	NM_003659
AGR2	983	0	0	NM_006408
AGR3	750	0	0	NM_176813
AGRN	7394	67	0.755507	NM_198576,NM_001305275
AGRP	764	0	0	NM_001138
AGT	2581	1093	35.30817	NM_000029
AGTPBP1	4539	336	6.171947	NM_001286717,NM_015239,NM_001286715,NM_001330701
AGTR1	2330	71	2.540654	NM_009585,NM_000685,NM_031850,NM_032049,NM_004835
AGTR2	2899	0	0	NM_000686
AGTRAP	1183	92	6.484048	NM_001040195,NM_001040196,NM_001040197,NM_001040194,NM_020350
AGXT	1598	0	0	NM_000030
AGXT2	2406	0	0	NM_001306173,NM_031900
AHCTF1	8631	518	5.003936	NM_001323342,NM_001323343,NR_136586,NM_015446
AHCTF1P1	8836	1	0.009435989	NR_077058
AHCY	2309	431	15.56311	NM_001322086,NM_001161766,NM_001322085,NM_001322084,NM_000687
AHCYL1	4039	907	18.72305	NM_006621,NM_001242674,NM_001242673,NM_001242676,NM_001242675
AHCYL2	5065	690	11.35828	NM_015328,NM_001130720,NM_001130722,NM_001130723
AHDC1	6358	279	3.6587	NM_001029882
AHI1	3658	111	2.530011	NM_001134831,NM_001134830,NM_017651,NM_001134832
AHNAK	18637	20130	90.05563	NM_001346446,NM_001620,NM_024060,NM_001346445
AHNAK2	18317	20	0.09103718	NM_138420
AHR	6247	151	2.015341	NM_001621
AHRR	5660	3	0.04419244	NM_001242412,NM_020731
AHSA1	1400	906	53.95644	NM_001321441,NM_012111
AHSA2	3033	244	6.707498	NM_001321302,NM_001321304,NM_001321301,NM_001321303,NM_001321300,NM_001321305,NM_152392
AHSG	1573	1	0.0530047	NM_001622
AHSP	464	0	0	NM_016633,NM_001318221,NM_001318222
AICDA	2785	1	0.02993767	NM_020661,NM_001330343
AIDA	3006	410	11.37203	NM_022831
AIF1	629	89	11.7973	NM_001623,NM_001623,NM_001623,NM_001623,NM_032955,NM_001623,NM_032955,NM_032955,NM_032955,NM_001623,NM_032955,NM_032955,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970
AIF1L	3459	95	2.289898	NM_001185095,NM_001185096,NM_031426,NR_033701
AIFM1	1924	399	17.29064	NR_132647,NM_145812,NM_004208,NM_001130847,NM_001130846
AIFM2	3247	64	1.643391	NM_001198696,NM_032797
AIFM3	2301	0	0	NM_001018060,NM_001146288,NM_144704,NR_027464
AIG1	1411	111	6.559022	NM_001286589,NM_016108,NM_001286588,NM_001286587
AIM1	7542	74	0.8180659	NM_001624
AIM1L	5245	0	0	NM_001039775
AIM2	1247	9	0.6017542	NM_004833,NM_001348247
AIMP1	2584	493	15.90734	NM_001142415,NM_004757,NM_001142416
AIMP2	1250	404	26.94725	NM_001326611,NM_001326609,NM_006303,NM_001326607,NM_001326606,NM_001326610
AIP	1238	112	7.542937	NM_001302959,NM_001302960,NM_003977
AIPL1	2964	0	0	NM_014336,NM_001033055,NM_001285399,NM_001033054,NM_001285400,NM_001285403,NM_001285401,NM_001285402
AIRE	2299	0	0	NM_000383
AIRN	4374	0	0	NR_047511,NR_047514
AJAP1	2923	9	0.2567183	NM_001042478,NM_018836
AJUBA	4262	6	0.1173764	NM_001289097,NM_198086,NM_032876
AK1	2253	3851	142.5133	NM_000476,NM_001318122,NM_001318121
AK2	2759	516	15.59341	NM_013411,NM_001319140,NM_001319142,NM_001199199,NM_001319139,NR_134976,NM_001319143,NM_001319141,NM_001625
AK3	4325	1721	33.17706	NM_001199856,NM_001199852,NM_001199853,NM_001199855,NM_016282
AK4	6887	34	0.4116157	NM_001330616,NM_001005353,NM_013410,NM_203464
AK5	3936	1	0.02118303	NM_174858,NM_012093
AK6	1183	205	14.44815	NM_016283,NM_001015891
AK7	3300	0	0	NM_152327
AK8	2113	1	0.03945878	NM_001317959,NM_152572,NM_001317958
AK9	3232	53	1.367249	NM_001145128,NM_145025,NR_138057,NM_001329603,NM_001329602
AKAIN1	3146	0	0	NM_001145194,NM_001330553
AKAP1	3968	1361	28.5976	NM_001242903,NM_001242902,NM_003488
AKAP10	3941	74	1.565555	NM_001330152,NM_007202
AKAP11	9920	153	1.285946	NM_016248
AKAP12	8230	1896	19.20798	NM_005100,NM_144497
AKAP13	13329	1535	9.601829	NM_001270546,NM_007200,NM_006738
AKAP14	661	0	0	NM_178813,NM_001008535,NM_001008534
AKAP17A	3208	260	6.757439	NR_027383,NR_027383,NM_005088,NM_005088
AKAP2	7002	705	8.394795	NM_001004065,NM_001136562,NM_001198656
AKAP3	3340	4	0.09985197	NM_006422,NM_001278309
AKAP4	2881	0	0	NM_139289,NM_003886
AKAP5	6487	2	0.02570569	NM_004857
AKAP6	10387	1492	11.97628	NM_004274
AKAP7	2533	134	4.410753	NM_004842,NM_016377,NM_138633
AKAP8	3543	220	5.177197	NM_005858
AKAP8L	2248	267	9.902802	NM_014371,NM_001291478,NR_111971
AKAP9	12439	1160	7.775273	NM_005751,NM_147185
AKIP1	1146	100	7.275427	NR_045417,NR_045418,NM_001206646,NM_001206647,NM_020642,NM_001206648
AKIRIN1	2726	453	13.85529	NM_001136275,NM_024595
AKIRIN2	1932	869	37.50212	NM_018064
AKNA	5022	252	4.183762	NM_030767,NM_001317950,NM_001317952
AKNAD1	2912	5	0.14316	NM_152763,NR_049760
AKR1A1	1491	140	7.82877	NM_006066,NM_153326,NM_001202413,NM_001202414
AKR1B1	2057	1537	62.29923	NM_001628,NM_001346142,NR_144376
AKR1B10	1596	35	1.82843	NM_020299
AKR1B15	1625	26	1.334022	NM_001080538
AKR1C1	1379	101	6.106611	NM_001353
AKR1C2	3505	319	7.588323	NM_001135241,NM_001354,NM_001321027,NM_205845
AKR1C3	1064	89	6.974154	NM_001253908,NM_003739,NM_001253909
AKR1C4	1192	0	0	NM_001818
AKR1C6P	1397	0	0	NR_026743
AKR1C8P	2127	0	0	NR_027916
AKR1D1	2627	0	0	NM_001190906,NM_005989,NM_001190907
AKR1E2	1623	9	0.462346	NR_073127,NM_001040177,NM_001271025,NR_073125,NM_001271021,NR_073126
AKR7A2	2619	350	11.14232	NM_001320979,NM_003689
AKR7A2P1	1324	2	0.1259462	NR_002796
AKR7A3	1241	0	0	NM_012067
AKR7L	2362	1	0.03529907	NR_040289,NR_040288,NM_001348421
AKT1	2988	469	13.08686	NM_001014432,NM_001014431,NM_005163
AKT1S1	2025	537	22.11019	NM_001278159,NM_032375,NM_001098633,NM_001278160,NM_001098632
AKT2	5170	1537	24.78714	NM_001243027,NM_001330511,NM_001626,NM_001243028
AKT3	1734	100	4.808327	NM_005465,NM_001206729,NM_181690
AKTIP	2482	733	24.62325	NM_001012398,NM_022476,NM_001308325
ALAD	3349	233	5.800746	NM_000031,NM_001317745,NM_001003945
ALAS1	2275	226	8.282666	NM_000688,NM_001304444,NM_001304443,NM_199166
ALAS2	2023	67	2.761354	NM_000032,NM_001037967,NM_001037968
ALB	2335	1	0.03570724	NM_000477
ALCAM	4871	37	0.6333251	NM_001243283,NM_001627,NM_001243281,NM_001243280
ALDH16A1	3106	58	1.556932	NM_001145396,NM_153329
ALDH18A1	3608	30	0.6932628	NM_002860,NM_001017423,NM_001323416,NM_001323414,NM_001323417,NM_001323418,NM_001323413,NM_001323419,NM_001323412,NM_001323415
ALDH1A1	2369	577	20.30738	NM_000689
ALDH1A2	3207	121	3.145789	NM_170696,NM_001206897,NM_003888,NM_170697
ALDH1A3	3607	364	8.413919	NM_001293815,NM_000693
ALDH1B1	3070	288	7.82163	NM_000692
ALDH1L1	3038	946	25.9625	NM_001270364,NM_001270365,NM_012190,NR_072979
ALDH1L1-AS1	437	1	0.1907927	NR_046602
ALDH1L1-AS2	2323	9	0.3230252	NR_046383
ALDH1L2	7491	20	0.2226042	NM_001034173,NR_027752
ALDH2	2060	1361	55.08509	NM_001204889,NM_000690
ALDH3A1	1773	3	0.1410768	NM_001135168,NM_000691,NM_001330150,NM_001135167
ALDH3A2	3823	455	9.923165	NM_000382,NM_001031806
ALDH3B1	2754	19	0.5752184	NM_001030010,NM_000694,NM_001290058,NM_001161473,NM_001290059
ALDH3B2	2650	1	0.03146279	NM_001031615,NM_000695
ALDH4A1	3230	904	23.33507	NM_001161504,NM_003748,NM_170726,NM_001319218
ALDH5A1	5170	520	8.386021	NM_001080,NM_170740
ALDH6A1	4847	284	4.885269	NM_001278593,NM_005589,NM_001278594
ALDH7A1	4936	123	2.077653	NM_001202404,NM_001182,NM_001201377
ALDH8A1	2408	4	0.138499	NM_170771,NM_022568,NM_001193480
ALDH9A1	2500	819	27.31411	NM_000696
ALDOA	1551	62945	3383.706	NM_001243177,NM_000034,NM_184041,NM_001127617,NM_184043
ALDOB	2426	3	0.1031035	NM_000035
ALDOC	1651	12	0.6060065	NM_005165
ALG1	3741	47	1.047498	NM_019109,NM_001330504
ALG10	3127	3	0.07999015	NM_032834
ALG10B	10074	48	0.3972669	NM_001308340,NM_001013620
ALG11	2565	30	0.9751626	NR_036571,NM_001004127
ALG12	2373	81	2.845971	NM_024105
ALG13	1281	167	10.86952	NM_001324291,NM_001257240,NM_001324290,NM_001257239,NM_018466,NM_001257237,NM_001257234,NM_001257231,NM_001099922,NM_001168385,NR_136735,NM_001257230,NM_001257235,NM_001039210,NM_001257241,NM_001324292,NR_033125,NM_001324293,NM_001324294
ALG14	1094	17	1.295611	NM_144988,NR_131032,NM_001305242
ALG1L	921	6	0.5431687	NM_001015050,NM_001195223
ALG1L2	969	0	0	NM_001136152
ALG1L9P	2488	1	0.03351142	NR_073388,NR_073386,NR_073387
ALG2	2830	39	1.149003	NR_024532,NM_033087
ALG3	1606	82	4.257076	NM_005787,NR_024534,NR_024533,NM_001006941
ALG5	1213	60	4.124142	NM_001142364,NM_013338
ALG6	3371	32	0.7914698	NM_013339
ALG8	1743	32	1.53072	NM_024079,NM_001007027
ALG9	6158	83	1.123781	NM_001077691,NM_001077692,NM_001077690,NM_024740
ALK	6265	0	0	NM_004304
ALKAL1	1171	0	0	NM_207413
ALKAL2	1398	0	0	NM_001002919
ALKBH1	2585	72	2.322283	NM_006020
ALKBH2	848	52	5.112704	NM_001001655,NM_001205179,NM_001145374,NM_001145375,NM_001205180
ALKBH3	1569	140	7.439577	NM_139178
ALKBH3-AS1	1927	0	0	NR_038907
ALKBH4	2121	25	0.9827487	NM_017621
ALKBH5	3433	2239	54.37802	NM_017758
ALKBH6	938	31	2.75551	NM_001297701,NM_032878,NM_198867
ALKBH7	1331	555	34.76627	NM_032306
ALKBH8	4038	60	1.238877	NM_138775,NM_001301010
ALLC	1444	0	0	NM_018436
ALMS1	12922	62	0.4000415	NM_015120
ALMS1-IT1	1761	6	0.2840763	NR_046762
ALMS1P1	1592	0	0	NR_003683
ALOX12	2358	1	0.03535895	NM_000697
ALOX12-AS1	651	7	0.8965204	NR_040089
ALOX12B	2502	0	0	NM_001139
ALOX12P2	2768	0	0	NR_120453,NR_002710
ALOX15	2684	0	0	NM_001140
ALOX15B	2628	2	0.06345236	NM_001141,NM_001039131,NM_001039130
ALOX15P1	672	0	0	NR_045985
ALOX5	2475	357	12.02641	NM_000698,NM_001320862,NM_001256154,NM_001320861,NM_001256153
ALOX5AP	1227	408	27.72418	NM_001629,NM_001204406
ALOXE3	3233	2	0.05157835	NM_001165960,NM_021628
ALPI	3274	0	0	NM_001631
ALPK1	5205	89	1.425648	NM_001102406,NM_025144,NM_001253884
ALPK2	7300	2882	32.91655	NM_052947
ALPK3	10917	12756	97.42139	NM_020778
ALPL	2603	425	13.61313	NM_001177520,NM_001127501,NM_000478
ALPP	2971	0	0	NM_001632
ALPPL2	2494	0	0	NM_031313
ALS2	6918	398	4.796734	NM_001135745,NM_020919
ALS2CL	5044	145	2.396823	NR_033815,NM_147129,NR_135622,NM_001190707
ALS2CR12	2117	3	0.1181527	NR_110620,NM_001289993,NM_139163,NM_001127391
ALX1	1293	0	0	NM_006982
ALX3	1478	2	0.1128233	NM_006492
ALX4	5466	7	0.1067755	NM_021926
ALYREF	1097	152	11.55261	NM_005782
AMACR	3352	62	1.542165	NM_001167595,NM_203382,NM_014324
AMBN	2002	0	0	NM_016519
AMBP	1433	0	0	NM_001633
AMBRA1	4940	187	3.156151	NM_001267782,NM_017749,NM_001300731,NM_001267783
AMD1	3423	1268	30.88556	NM_001287216,NM_001287215,NM_001287214,NR_109768,NM_001634
AMDHD1	2136	2	0.07806779	NM_152435
AMDHD2	1512	41	2.260868	NM_015944,NM_001145815,NM_001330449
AMELX	835	0	0	NM_182681,NM_001142,NM_182680
AMELY	802	0	0	NM_001143
AMER1	8443	41	0.4048836	NM_152424
AMER2	10605	2	0.01572398	NM_199138,NM_152704
AMER3	6169	0	0	NM_001105193,NM_152698,NM_001105194,NM_001105195
AMFR	3600	1485	34.39277	NM_001323511,NM_001323512,NM_001144
AMH	1853	7	0.3149675	NM_000479
AMHR2	1997	10	0.4175082	NM_020547,NM_001164691,NM_001164690
AMIGO1	2471	92	3.104261	NM_020703
AMIGO2	3849	15	0.3249275	NM_001143668,NM_181847
AMIGO3	2972	19	0.5330254	NM_198722
AMMECR1	5417	8	0.1231329	NM_001171689,NM_001025580,NM_015365
AMMECR1L	4645	176	3.159149	NM_001199140,NM_031445
AMN	1557	0	0	NM_030943
AMN1	2319	121	4.350386	NM_001278411,NM_001113402,NR_103522,NR_103523,NM_001278412
AMOT	6945	1967	23.61431	NM_133265,NM_001113490
AMOTL1	8999	1764	16.34359	NM_001301007,NM_130847
AMOTL2	4991	140	2.338749	NM_016201,NM_001278685,NM_001278683
AMPD1	2406	7595	263.1936	NM_001172626,NM_000036
AMPD2	3756	269	5.971313	NM_001257360,NM_001257361,NM_004037,NM_001308170,NM_203404,NM_139156
AMPD3	4473	767	14.29682	NM_001172430,NM_000480,NM_001025389,NM_001172431,NM_001025390
AMPH	3426	29	0.7057547	NM_139316,NM_001635
AMT	2188	90	3.429559	NM_000481,NM_001164712,NM_001164710,NM_001164711,NR_028435
AMTN	1006	0	0	NM_001286731,NM_212557
AMY1A	1781	0	0	NM_004038,NM_004038,NM_004038,NM_001008221,NM_001008221,NM_001008221
AMY1B	1838	28	1.270152	NM_001008218,NM_001008218,NM_001008218
AMY1C	1787	0	0	NM_001008219,NM_001346780,NM_001008219,NM_001008219,NM_001346780,NM_001346780
AMY2A	1679	39	1.936676	NM_000699
AMY2B	2242	270	10.04087	NM_020978
AMZ1	5516	1	0.01511537	NM_001321766,NM_001284355,NM_133463
AMZ2	1411	445	26.29518	NM_001346485,NR_144443,NM_001346480,NR_144442,NM_016627,NM_001289056,NM_001289054,NM_001346481,NM_001033569,NM_001346471,NM_001346472,NM_001346484,NM_001346473,NM_001346474,NM_001033574,NM_001346483,NM_001346475,NM_001346482,NM_001033572,NM_001346477,NM_001346478,NM_001033571,NM_001346479,NM_001033570,NM_001346476
AMZ2P1	3442	57	1.380725	NR_026903
ANAPC1	7736	280	3.01776	NM_022662
ANAPC10	1468	70	3.975714	NM_001318367,NM_001256708,NM_001256709,NM_001256707,NR_046345,NM_001256710,NM_001256712,NM_014885,NM_001256711,NM_001256706
ANAPC11	863	528	51.01128	NM_016476,NM_001002244,NM_001002245,NM_001289414,NM_001289420,NM_001289419,NM_001002248,NM_001002249,NM_001289415,NM_001289416,NM_001289418,NM_001002246,NM_001289417,NM_001002247
ANAPC13	1842	421	19.05617	NM_015391,NM_001242375,NM_001242374
ANAPC15	807	172	17.77043	NM_001278490,NM_001278489,NM_001278491,NM_001278488,NM_001278487,NM_001278486,NM_001278485,NM_001278494,NM_014042,NM_001330321,NM_001278493,NM_001278492
ANAPC16	3074	1915	51.94073	NM_173473,NM_001242546,NM_001242547,NM_001242548,NR_038391,NR_038392
ANAPC1P1	1771	0	0	NR_037931
ANAPC2	2700	183	5.651067	NM_013366
ANAPC4	2672	123	3.83806	NM_001286756,NM_013367
ANAPC5	2625	862	27.37922	NM_001330489,NM_001137559,NM_016237
ANAPC7	2210	170	6.413569	NM_016238,NM_001137664
ANG	742	18	2.022608	NM_001145,NM_001097577
ANGEL1	4111	90	1.825316	NM_015305
ANGEL2	4698	81	1.437524	NM_001300757,NR_125333,NM_001300758,NM_001300755,NM_001300753,NM_144567
ANGPT1	4364	216	4.126788	NM_001146,NM_001314051,NM_001199859
ANGPT2	5264	28	0.4434915	NM_001147,NM_001118888,NM_001118887
ANGPT4	4562	0	0	NM_015985,NM_001322809
ANGPTL1	3546	343	8.064891	NM_004673
ANGPTL2	3572	362	8.449679	NM_012098
ANGPTL3	2951	0	0	NM_014495
ANGPTL4	1905	349	15.27473	NM_001039667,NR_104213,NM_139314
ANGPTL5	2368	5	0.1760481	NM_178127
ANGPTL6	1857	4	0.1795937	NM_001321411,NM_031917
ANGPTL7	2290	8	0.2912713	NM_021146
ANGPTL8	872	0	0	NM_018687
ANHX	1765	0	0	NM_001191054
ANK1	8478	2961	29.11978	NM_020476,NM_020475,NM_020477,NM_001142445,NM_020478,NM_020480,NM_000037,NM_001142446
ANK2	14243	967	5.660674	NM_001127493,NM_020977,NM_001148
ANK3	9584	1141	9.926176	NM_020987,NM_001149,NM_001320874,NM_001204403,NM_001204404
ANKAR	4416	10	0.1888053	NM_144708
ANKDD1A	3112	8	0.2143352	NM_182703
ANKDD1B	2552	1	0.032671	NM_001276713
ANKEF1	3812	13	0.2843371	NM_001303472,NM_022096,NM_198798
ANKFN1	2426	0	0	NM_153228
ANKFY1	7409	312	3.511059	NM_001330063,NM_001257999,NM_016376,NR_047571
ANKH	8207	1160	11.78465	NM_054027
ANKHD1	8221	944	9.573935	NM_024668,NM_001197030,NM_017978,NM_017747
ANKHD1-EIF4EBP3	8349	6	0.05991836	NM_020690
ANKIB1	6081	227	3.11239	NM_019004
ANKK1	2543	0	0	NM_178510
ANKLE1	3107	6	0.1610101	NR_103530,NM_001278444,NM_001278445,NM_152363,NM_001278443
ANKLE2	4482	485	9.022212	NM_015114
ANKMY1	2499	48	1.601467	NM_016552,NM_001282780,NM_001282781,NM_001282771,NM_001308375,NM_017844
ANKMY2	2555	148	4.829631	NM_020319
ANKRA2	2198	22	0.8345226	NM_023039
ANKRD1	1974	82781	3496.445	NM_014391
ANKRD10	2595	887	28.49898	NM_001286721,NR_104586,NM_017664,NR_104587
ANKRD11	9307	727	6.512801	NM_001256182,NM_013275,NR_045839,NM_001256183
ANKRD12	11243	621	4.605243	NM_015208,NM_001204056,NM_001083625
ANKRD13A	3908	197	4.202956	NM_033121
ANKRD13B	3173	20	0.5255367	NM_152345
ANKRD13C	5667	126	1.85379	NM_030816
ANKRD13D	2140	75	2.92207	NM_001347901,NM_207354
ANKRD16	1593	38	1.988891	NM_001009941,NM_019046,NM_001009943
ANKRD17	9454	664	5.855927	NM_015574,NM_001286771,NM_032217,NM_198889
ANKRD18A	4221	5	0.09876379	NM_147195,NM_001331100
ANKRD18B	3753	2	0.04443187	NM_001244752
ANKRD18CP	3920	0	0	NR_136286
ANKRD18DP	2895	0	0	NR_003291
ANKRD19P	2307	1	0.03614061	NR_026868
ANKRD2	1521	5384	295.1338	NM_001291219,NM_020349,NM_001129981,NM_001346797,NM_001291218,NM_001346793
ANKRD20A1	3511	0	0	NM_032250
ANKRD20A11P	1089	0	0	NR_027270
ANKRD20A12P	1744	8	0.3824605	NR_046228
ANKRD20A19P	5096	0	0	NR_073430
ANKRD20A2	3511	0	0	NM_001012421,NM_001012421
ANKRD20A3	3930	2	0.04243074	NM_001012419,NM_001012419,NM_001012419
ANKRD20A4	3517	1	0.02370668	NM_001098805
ANKRD20A5P	3707	6	0.1349497	NR_040113
ANKRD20A8P	3670	3	0.06815509	NR_003366
ANKRD20A9P	3318	4	0.100514	NR_138091
ANKRD22	3983	32	0.6698581	NM_144590
ANKRD23	2582	20242	653.6425	NM_144994
ANKRD24	4026	20	0.4141898	NM_133475
ANKRD26	6779	181	2.226158	NM_001256053,NM_014915
ANKRD26P1	6123	0	0	NR_026556
ANKRD26P3	3726	7	0.1566384	NR_027248
ANKRD27	4453	144	2.696205	NM_032139
ANKRD28	6382	647	8.452605	NM_015199,NM_001349285,NM_001349283,NM_001349282,NM_001349281,NR_146112,NM_001349280,NM_001349284,NM_001349278,NM_001349277,NM_001349279,NR_146111,NM_001195099,NM_001195098
ANKRD29	3262	8	0.2044792	NM_173505,NM_001308238
ANKRD30A	4405	0	0	NM_052997
ANKRD30B	4617	0	0	NM_001145029
ANKRD30BL	1425	0	0	NR_027019,NR_027020
ANKRD30BP2	3418	0	0	NR_026916
ANKRD30BP3	1314	0	0	NR_033891
ANKRD31	6036	1	0.01381319	NM_001164443
ANKRD33	1779	0	0	NM_001304460,NM_182608,NM_001304459,NM_001130015
ANKRD33B	9333	671	5.994381	NM_001164440
ANKRD34A	3612	9	0.2077485	NM_001039888
ANKRD34B	3935	3	0.06356523	NM_001004441
ANKRD34C	5424	0	0	NM_001146341
ANKRD34C-AS1	693	0	0	NR_038997
ANKRD35	3363	137	3.396541	NM_001280799,NM_144698
ANKRD36	6268	59	0.7848129	NM_001164315
ANKRD36B	5986	24	0.3342856	NM_025190
ANKRD36BP1	1850	10	0.4506832	NR_026844
ANKRD36BP2	1730	1	0.04819445	NR_015424
ANKRD36C	8072	25	0.2582272	NM_001310154
ANKRD37	943	224	19.80521	NM_181726
ANKRD39	898	59	5.477959	NM_016466
ANKRD40	4169	1526	30.51868	NM_052855
ANKRD42	3283	30	0.7618921	NR_125355,NM_001300972,NM_001300976,NM_182603,NM_001300977,NM_001300973,NM_001300975
ANKRD44	1638	122	6.209964	NM_001195144,NM_153697
ANKRD44-IT1	1069	0	0	NR_046837
ANKRD45	2671	1	0.03121542	NM_198493
ANKRD46	2781	397	11.90235	NM_001270378,NM_001270377,NM_001270379,NM_198401
ANKRD49	1905	26	1.137946	NM_017704
ANKRD50	7519	67	0.742947	NM_020337,NM_001167882
ANKRD52	8656	265	2.552535	NM_173595
ANKRD53	1993	1	0.04183462	NM_024933,NM_001115116
ANKRD54	2099	67	2.661371	NR_036556,NM_138797
ANKRD55	2500	1	0.03335056	NM_024669
ANKRD6	5250	48	0.7622985	NM_001242809,NM_001242811,NM_014942,NM_001242814,NM_001242813
