Gene name	max length	read count	rpkm	IDs
ADRA1A	2342	0	0	NM_001322504,NM_001322503,NM_033302,NM_033303,NM_033304,NM_001322502,NM_000680,NR_136343
ADRA1B	2254	33	0.4704653	NM_000679
ADRA1D	2666	23	0.2772268	NM_000678
ADRA2A	3873	4644	38.53118	NM_000681
ADRA2B	3362	0	0	NM_000682
ADRA2C	1958	5	0.08205875	NM_000683
ADRB1	2862	1	0.01122789	NM_000684
ADRB2	2042	0	0	NM_000024
ADRB3	2646	0	0	NM_000025
ADRM1	1476	3827	83.31816	NM_001281437,NM_007002,NM_001281438,NM_175573
ADSL	1685	1250	23.83843	NM_001123378,NR_134256,NM_000026,NM_001317923
ADSS	2782	1210	13.97642	NM_001126
ADSSL1	1874	41	0.7030429	NM_152328,NM_001320424,NM_199165
ADTRP	1858	25	0.4323763	NM_032744,NM_001143948
AEBP1	4086	68273	536.9307	NM_001129
AEBP2	5660	780	4.428389	NM_001267043,NM_001114176,NM_153207
AEN	3116	1364	14.06645	NM_022767
AES	1673	11771	226.0919	NM_001130,NM_198969,NM_198970
AFAP1	7518	2629	11.23714	NM_001134647,NM_198595
AFAP1-AS1	6794	9	0.04256813	NR_026892
AFAP1L1	5914	277	1.505102	NM_152406,NM_001323063,NM_001323062,NM_001146337
AFAP1L2	3986	20	0.1612354	NM_001001936,NM_001287824,NM_032550
AFDN	7459	304	1.309666	NM_001291964,NM_001040000,NM_001207008
AFDN-AS1	2311	0	0	NR_027906
AFF1	9409	986	3.367449	NM_001313960,NM_001166693,NM_005935,NM_001313959
AFF2	13716	90	0.2108544	NM_001169124,NM_001169125,NM_001170628,NM_001169122,NM_002025,NM_001169123
AFF3	8137	764	3.017148	NM_001025108,NM_002285
AFF4	9580	2768	9.284706	NM_014423
AFG1L	4574	118	0.8289979	NM_001323005,NM_145315,NR_136553
AFG3L1P	1941	117	1.936992	NR_003226,NR_003227,NR_003228
AFG3L2	3209	1032	10.33422	NM_006796
AFM	1997	0	0	NM_001133
AFMID	1730	139	2.581881	NR_027083,NM_001145526,NM_001010982
AFP	2039	0	0	NM_001134
AFTPH	4036	719	5.724602	NM_203437,NM_017657,NM_001002243
AGA	2026	877	13.91002	NM_001171988,NM_000027,NR_033655
AGAP1	10691	654	1.965744	NM_001037131,NM_001244888,NM_014914
AGAP11	3155	7	0.07129618	NM_133447
AGAP12P	2139	5	0.07511503	NR_029396
AGAP1-IT1	664	0	0	NR_131900
AGAP2	4860	19	0.1256276	NM_001122772,NM_014770
AGAP2-AS1	1531	588	12.34155	NR_027032
AGAP3	3549	2805	25.3977	NM_001281300,NM_001308304,NM_001308305,NM_001042535,NM_031946
AGAP4	2510	138	1.766741	NM_133446,NM_001291379,NM_001276343
AGAP5	2426	88	1.165627	NM_001144000
AGAP6	2772	302	3.500913	NM_001077665
AGAP7P	2407	7	0.0934522	NR_126580
AGAP9	2387	47	0.6327221	NM_001190810,NM_001190810
AGBL1	3716	0	0	NM_152336
AGBL1-AS1	904	0	0	NR_046012
AGBL2	3593	0	0	NM_024783
AGBL3	3533	10	0.09095445	NR_144293,NM_001345850,NM_001345853,NM_001345852,NM_001345851,NM_178563
AGBL4	2960	0	0	NM_001323575,NM_001323574,NM_001323573,NM_032785,NR_136623
AGBL4-IT1	514	0	0	NR_046839
AGBL5	2437	731	9.638944	NM_021831,NR_138023,NR_104246,NM_001035507
AGBL5-AS1	407	0	0	NR_046730
AGER	1490	31	0.668564	NR_038190,NM_172197,NM_001206934,NR_038190,NM_001206954,NM_001206954,NM_172197,NM_001206940,NM_001206934,NM_001206932,NM_001206936,NM_001206934,NR_038190,NM_001206934,NM_172197,NM_001206936,NM_001206936,NM_001206936,NM_001206936,NM_172197,NM_001206934,NM_172197,NM_001206932,NM_001206932,NM_001206934,NM_001206966,NM_001206934,NR_038190,NM_001206932,NM_001206932,NM_001206954,NM_001136,NM_001206954,NM_001206954,NM_001206940,NR_038190,NM_001206932,NM_001206966,NM_001206929,NM_001206954,NM_001206966,NM_001206966,NM_001206966,NM_001206929,NR_038190,NM_001206966,NM_001206929,NM_001206929,NM_001206929,NM_001206966,NM_001206940,NM_001206954,NM_001136,NM_001136,NM_001206929,NM_001206936,NM_001206936,NM_001206940,NM_172197,NM_172197,NM_001206940,NM_001206929,NM_001206932,NM_001136,NM_001206940,NM_001136,NM_001206940,NR_038190,NM_001136,NM_001136
AGFG1	8660	1317	4.886923	NM_004504,NM_001135189,NM_001135187,NM_001135188
AGFG2	4811	400	2.671728	NM_006076
AGGF1	4508	1212	8.639454	NM_018046
AGK	2925	392	4.306533	NM_018238
AGL	7449	858	3.701322	NM_000646,NM_000643,NM_000644,NM_000642,NM_000028
AGMAT	3154	11	0.1120724	NM_024758
AGMO	2475	0	0	NM_001004320
AGO1	7336	846	3.705771	NM_012199,NM_001317122,NM_001317123
AGO2	14513	1288	2.851847	NM_001164623,NM_012154
AGO3	3645	160	1.410555	NM_177422,NM_024852
AGO4	7060	354	1.611262	NM_017629
AGPAT1	2042	3691	58.08392	NM_032741,NM_032741,NM_032741,NM_032741,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_032741,NM_032741,NM_032741
AGPAT2	1452	1763	39.01694	NM_006412,NM_001012727
AGPAT3	6555	3035	14.87831	NM_001037553,NM_020132
AGPAT4	7879	548	2.234998	NM_020133
AGPAT4-IT1	1851	6	0.1041627	NR_024277
AGPAT5	5519	181	1.053867	NM_018361
AGPS	7665	1962	8.22535	NM_003659
AGR2	983	0	0	NM_006408
AGR3	750	0	0	NM_176813
AGRN	7394	3038	13.2031	NM_198576,NM_001305275
AGRP	764	0	0	NM_001138
AGT	2581	78	0.9711229	NM_000029
AGTPBP1	4539	235	1.663701	NM_001286717,NM_015239,NM_001286715,NM_001330701
AGTR1	2330	1313	18.10825	NM_009585,NM_000685,NM_031850,NM_032049,NM_004835
AGTR2	2899	0	0	NM_000686
AGTRAP	1183	1106	30.04263	NM_001040195,NM_001040196,NM_001040197,NM_001040194,NM_020350
AGXT	1598	0	0	NM_000030
AGXT2	2406	0	0	NM_001306173,NM_031900
AHCTF1	8631	1083	4.032134	NM_001323342,NM_001323343,NR_136586,NM_015446
AHCTF1P1	8836	17	0.06182453	NR_077058
AHCY	2309	2862	39.83027	NM_001322086,NM_001161766,NM_001322085,NM_001322084,NM_000687
AHCYL1	4039	5177	41.18811	NM_006621,NM_001242674,NM_001242673,NM_001242676,NM_001242675
AHCYL2	5065	598	3.79393	NM_015328,NM_001130720,NM_001130722,NM_001130723
AHDC1	6358	1329	6.716949	NM_001029882
AHI1	3658	583	5.121444	NM_001134831,NM_001134830,NM_017651,NM_001134832
AHNAK	18637	41229	71.08768	NM_001346446,NM_001620,NM_024060,NM_001346445
AHNAK2	18317	4687	8.222582	NM_138420
AHR	6247	1380	7.09864	NM_001621
AHRR	5660	1926	10.93471	NM_001242412,NM_020731
AHSA1	1400	2844	65.27834	NM_001321441,NM_012111
AHSA2	3033	814	8.624215	NM_001321302,NM_001321304,NM_001321301,NM_001321303,NM_001321300,NM_001321305,NM_152392
AHSG	1573	0	0	NM_001622
AHSP	464	0	0	NM_016633,NM_001318221,NM_001318222
AICDA	2785	9	0.1038448	NM_020661,NM_001330343
AIDA	3006	4983	53.26838	NM_022831
AIF1	629	0	0	NM_001623,NM_001623,NM_001623,NM_001623,NM_032955,NM_001623,NM_032955,NM_032955,NM_032955,NM_001623,NM_032955,NM_032955,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970
AIF1L	3459	0	0	NM_001185095,NM_001185096,NM_031426,NR_033701
AIFM1	1924	902	15.065	NR_132647,NM_145812,NM_004208,NM_001130847,NM_001130846
AIFM2	3247	980	9.698652	NM_001198696,NM_032797
AIFM3	2301	5	0.06982661	NM_001018060,NM_001146288,NM_144704,NR_027464
AIG1	1411	749	17.05778	NM_001286589,NM_016108,NM_001286588,NM_001286587
AIM1	7542	250	1.065175	NM_001624
AIM1L	5245	0	0	NM_001039775
AIM2	1247	0	0	NM_004833,NM_001348247
AIMP1	2584	1592	19.79786	NM_001142415,NM_004757,NM_001142416
AIMP2	1250	629	16.16993	NM_001326611,NM_001326609,NM_006303,NM_001326607,NM_001326606,NM_001326610
AIP	1238	2051	53.23688	NM_001302959,NM_001302960,NM_003977
AIPL1	2964	0	0	NM_014336,NM_001033055,NM_001285399,NM_001033054,NM_001285400,NM_001285403,NM_001285401,NM_001285402
AIRE	2299	0	0	NM_000383
AIRN	4374	0	0	NR_047511,NR_047514
AJAP1	2923	14	0.15391	NM_001042478,NM_018836
AJUBA	4262	1526	11.50558	NM_001289097,NM_198086,NM_032876
AK1	2253	1459	20.8095	NM_000476,NM_001318122,NM_001318121
AK2	2759	1973	22.97963	NM_013411,NM_001319140,NM_001319142,NM_001199199,NM_001319139,NR_134976,NM_001319143,NM_001319141,NM_001625
AK3	4325	3719	27.6317	NM_001199856,NM_001199852,NM_001199853,NM_001199855,NM_016282
AK4	6887	1384	6.457636	NM_001330616,NM_001005353,NM_013410,NM_203464
AK5	3936	1192	9.731701	NM_174858,NM_012093
AK6	1183	725	19.69341	NM_016283,NM_001015891
AK7	3300	0	0	NM_152327
AK8	2113	19	0.2889493	NM_001317959,NM_152572,NM_001317958
AK9	3232	78	0.7755162	NM_001145128,NM_145025,NR_138057,NM_001329603,NM_001329602
AKAIN1	3146	0	0	NM_001145194,NM_001330553
AKAP1	3968	435	3.522777	NM_001242903,NM_001242902,NM_003488
AKAP10	3941	872	7.110132	NM_001330152,NM_007202
AKAP11	9920	1762	5.707709	NM_016248
AKAP12	8230	3925	15.32524	NM_005100,NM_144497
AKAP13	13329	1954	4.710799	NM_001270546,NM_007200,NM_006738
AKAP14	661	0	0	NM_178813,NM_001008535,NM_001008534
AKAP17A	3208	964	9.656289	NR_027383,NR_027383,NM_005088,NM_005088
AKAP2	7002	11177	51.29449	NM_001004065,NM_001136562,NM_001198656
AKAP3	3340	16	0.1539363	NM_006422,NM_001278309
AKAP4	2881	0	0	NM_139289,NM_003886
AKAP5	6487	9	0.04458268	NM_004857
AKAP6	10387	12	0.03712434	NM_004274
AKAP7	2533	115	1.458916	NM_004842,NM_016377,NM_138633
AKAP8	3543	632	5.732097	NM_005858
AKAP8L	2248	1021	14.59476	NM_014371,NM_001291478,NR_111971
AKAP9	12439	766	1.978841	NM_005751,NM_147185
AKIP1	1146	566	15.87082	NR_045417,NR_045418,NM_001206646,NM_001206647,NM_020642,NM_001206648
AKIRIN1	2726	1256	14.80578	NM_001136275,NM_024595
AKIRIN2	1932	1357	22.57046	NM_018064
AKNA	5022	720	4.607055	NM_030767,NM_001317950,NM_001317952
AKNAD1	2912	8	0.08828079	NM_152763,NR_049760
AKR1A1	1491	2643	56.96225	NM_006066,NM_153326,NM_001202413,NM_001202414
AKR1B1	2057	4276	66.79916	NM_001628,NM_001346142,NR_144376
AKR1B10	1596	0	0	NM_020299
AKR1B15	1625	0	0	NM_001080538
AKR1C1	1379	10264	239.1773	NM_001353
AKR1C2	3505	9171	84.08069	NM_001135241,NM_001354,NM_001321027,NM_205845
AKR1C3	1064	6771	204.4931	NM_001253908,NM_003739,NM_001253909
AKR1C4	1192	0	0	NM_001818
AKR1C6P	1397	0	0	NR_026743
AKR1C8P	2127	0	0	NR_027916
AKR1D1	2627	0	0	NM_001190906,NM_005989,NM_001190907
AKR1E2	1623	69	1.366149	NR_073127,NM_001040177,NM_001271025,NR_073125,NM_001271021,NR_073126
AKR7A2	2619	1403	17.21432	NM_001320979,NM_003689
AKR7A2P1	1324	0	0	NR_002796
AKR7A3	1241	3	0.0776814	NM_012067
AKR7L	2362	0	0	NR_040289,NR_040288,NM_001348421
AKT1	2988	4344	46.7172	NM_001014432,NM_001014431,NM_005163
AKT1S1	2025	3329	52.82705	NM_001278159,NM_032375,NM_001098633,NM_001278160,NM_001098632
AKT2	5170	4817	29.94013	NM_001243027,NM_001330511,NM_001626,NM_001243028
AKT3	1734	2032	37.6567	NM_005465,NM_001206729,NM_181690
AKTIP	2482	1182	15.30324	NM_001012398,NM_022476,NM_001308325
ALAD	3349	1334	12.79995	NM_000031,NM_001317745,NM_001003945
ALAS1	2275	1061	14.98655	NM_000688,NM_001304444,NM_001304443,NM_199166
ALAS2	2023	0	0	NM_000032,NM_001037967,NM_001037968
ALB	2335	0	0	NM_000477
ALCAM	4871	1702	11.22817	NM_001243283,NM_001627,NM_001243281,NM_001243280
ALDH16A1	3106	1288	13.32545	NM_001145396,NM_153329
ALDH18A1	3608	3265	29.07932	NM_002860,NM_001017423,NM_001323416,NM_001323414,NM_001323417,NM_001323418,NM_001323413,NM_001323419,NM_001323412,NM_001323415
ALDH1A1	2369	382	5.181624	NM_000689
ALDH1A2	3207	51	0.5110211	NM_170696,NM_001206897,NM_003888,NM_170697
ALDH1A3	3607	8633	76.91006	NM_001293815,NM_000693
ALDH1B1	3070	986	10.32063	NM_000692
ALDH1L1	3038	0	0	NM_001270364,NM_001270365,NM_012190,NR_072979
ALDH1L1-AS1	437	0	0	NR_046602
ALDH1L1-AS2	2323	0	0	NR_046383
ALDH1L2	7491	5673	24.33552	NM_001034173,NR_027752
ALDH2	2060	934	14.56959	NM_001204889,NM_000690
ALDH3A1	1773	5	0.090621	NM_001135168,NM_000691,NM_001330150,NM_001135167
ALDH3A2	3823	2934	24.66172	NM_000382,NM_001031806
ALDH3B1	2754	379	4.422246	NM_001030010,NM_000694,NM_001290058,NM_001161473,NM_001290059
ALDH3B2	2650	0	0	NM_001031615,NM_000695
ALDH4A1	3230	250	2.487168	NM_001161504,NM_003748,NM_170726,NM_001319218
ALDH5A1	5170	36	0.2237585	NM_001080,NM_170740
ALDH6A1	4847	368	2.439734	NM_001278593,NM_005589,NM_001278594
ALDH7A1	4936	4123	26.84144	NM_001202404,NM_001182,NM_001201377
ALDH8A1	2408	10	0.1334477	NM_170771,NM_022568,NM_001193480
ALDH9A1	2500	2153	27.67398	NM_000696
ALDOA	1551	20422	423.1107	NM_001243177,NM_000034,NM_184041,NM_001127617,NM_184043
ALDOB	2426	7	0.0927203	NM_000035
ALDOC	1651	457	8.894811	NM_005165
ALG1	3741	1036	8.898968	NM_019109,NM_001330504
ALG10	3127	118	1.212612	NM_032834
ALG10B	10074	233	0.7432271	NM_001308340,NM_001013620
ALG11	2565	168	2.104697	NR_036571,NM_001004127
ALG12	2373	1482	20.06865	NM_024105
ALG13	1281	571	14.32368	NM_001324291,NM_001257240,NM_001324290,NM_001257239,NM_018466,NM_001257237,NM_001257234,NM_001257231,NM_001099922,NM_001168385,NR_136735,NM_001257230,NM_001257235,NM_001039210,NM_001257241,NM_001324292,NR_033125,NM_001324293,NM_001324294
ALG14	1094	192	5.639641	NM_144988,NR_131032,NM_001305242
ALG1L	921	1	0.03489056	NM_001015050,NM_001195223
ALG1L2	969	0	0	NM_001136152
ALG1L9P	2488	14	0.1808195	NR_073388,NR_073386,NR_073387
ALG2	2830	1729	19.63252	NR_024532,NM_033087
ALG3	1606	1358	27.17201	NM_005787,NR_024534,NR_024533,NM_001006941
ALG5	1213	1092	28.92873	NM_001142364,NM_013338
ALG6	3371	253	2.411734	NM_013339
ALG8	1743	942	17.36685	NM_024079,NM_001007027
ALG9	6158	476	2.483904	NM_001077691,NM_001077692,NM_001077690,NM_024740
ALK	6265	29	0.1487457	NM_004304
ALKAL1	1171	0	0	NM_207413
ALKAL2	1398	1	0.02298584	NM_001002919
ALKBH1	2585	265	3.294222	NM_006020
ALKBH2	848	276	10.45877	NM_001001655,NM_001205179,NM_001145374,NM_001145375,NM_001205180
ALKBH3	1569	556	11.38727	NM_139178
ALKBH3-AS1	1927	0	0	NR_038907
ALKBH4	2121	329	4.984514	NM_017621
ALKBH5	3433	3065	28.68958	NM_017758
ALKBH6	938	186	6.372028	NM_001297701,NM_032878,NM_198867
ALKBH7	1331	1017	24.55334	NM_032306
ALKBH8	4038	185	1.472221	NM_138775,NM_001301010
ALLC	1444	0	0	NM_018436
ALMS1	12922	186	0.4625416	NM_015120
ALMS1-IT1	1761	0	0	NR_046762
ALMS1P1	1592	0	0	NR_003683
ALOX12	2358	9	0.1226496	NM_000697
ALOX12-AS1	651	23	1.13531	NR_040089
ALOX12B	2502	0	0	NM_001139
ALOX12P2	2768	0	0	NR_120453,NR_002710
ALOX15	2684	0	0	NM_001140
ALOX15B	2628	0	0	NM_001141,NM_001039131,NM_001039130
ALOX15P1	672	0	0	NR_045985
ALOX5	2475	0	0	NM_000698,NM_001320862,NM_001256154,NM_001320861,NM_001256153
ALOX5AP	1227	7	0.1833247	NM_001629,NM_001204406
ALOXE3	3233	0	0	NM_001165960,NM_021628
ALPI	3274	0	0	NM_001631
ALPK1	5205	404	2.494182	NM_001102406,NM_025144,NM_001253884
ALPK2	7300	4008	17.643	NM_052947
ALPK3	10917	5	0.01471751	NM_020778
ALPL	2603	356	4.394844	NM_001177520,NM_001127501,NM_000478
ALPP	2971	0	0	NM_001632
ALPPL2	2494	0	0	NM_031313
ALS2	6918	750	3.483761	NM_001135745,NM_020919
ALS2CL	5044	17	0.1083032	NR_033815,NM_147129,NR_135622,NM_001190707
ALS2CR12	2117	0	0	NR_110620,NM_001289993,NM_139163,NM_001127391
ALX1	1293	0	0	NM_006982
ALX3	1478	38	0.8261839	NM_006492
ALX4	5466	10	0.05878926	NM_021926
ALYREF	1097	676	19.80194	NM_005782
AMACR	3352	623	5.972437	NM_001167595,NM_203382,NM_014324
AMBN	2002	0	0	NM_016519
AMBP	1433	0	0	NM_001633
AMBRA1	4940	829	5.392562	NM_001267782,NM_017749,NM_001300731,NM_001267783
AMD1	3423	1431	13.43384	NM_001287216,NM_001287215,NM_001287214,NR_109768,NM_001634
AMDHD1	2136	0	0	NM_152435
AMDHD2	1512	657	13.96308	NM_015944,NM_001145815,NM_001330449
AMELX	835	0	0	NM_182681,NM_001142,NM_182680
AMELY	802	0	0	NM_001143
AMER1	8443	115	0.437692	NM_152424
AMER2	10605	0	0	NM_199138,NM_152704
AMER3	6169	0	0	NM_001105193,NM_152698,NM_001105194,NM_001105195
AMFR	3600	3555	31.73253	NM_001323511,NM_001323512,NM_001144
AMH	1853	1	0.01734172	NM_000479
AMHR2	1997	0	0	NM_020547,NM_001164691,NM_001164690
AMIGO1	2471	90	1.170408	NM_020703
AMIGO2	3849	1150	9.601023	NM_001143668,NM_181847
AMIGO3	2972	196	2.119214	NM_198722
AMMECR1	5417	389	2.307588	NM_001171689,NM_001025580,NM_015365
AMMECR1L	4645	797	5.513663	NM_001199140,NM_031445
AMN	1557	0	0	NM_030943
AMN1	2319	175	2.424962	NM_001278411,NM_001113402,NR_103522,NR_103523,NM_001278412
AMOT	6945	616	2.850205	NM_133265,NM_001113490
AMOTL1	8999	2659	9.494927	NM_001301007,NM_130847
AMOTL2	4991	6243	40.19512	NM_016201,NM_001278685,NM_001278683
AMPD1	2406	0	0	NM_001172626,NM_000036
AMPD2	3756	2074	17.74397	NM_001257360,NM_001257361,NM_004037,NM_001308170,NM_203404,NM_139156
AMPD3	4473	107	0.7686922	NM_001172430,NM_000480,NM_001025389,NM_001172431,NM_001025390
AMPH	3426	166	1.556999	NM_139316,NM_001635
AMT	2188	151	2.217671	NM_000481,NM_001164712,NM_001164710,NM_001164711,NR_028435
AMTN	1006	0	0	NM_001286731,NM_212557
AMY1A	1781	0	0	NM_004038,NM_004038,NM_004038,NM_001008221,NM_001008221,NM_001008221
AMY1B	1838	3	0.05244974	NM_001008218,NM_001008218,NM_001008218
AMY1C	1787	0	0	NM_001008219,NM_001346780,NM_001008219,NM_001008219,NM_001346780,NM_001346780
AMY2A	1679	2	0.03827779	NM_000699
AMY2B	2242	34	0.4873163	NM_020978
AMZ1	5516	8	0.04660509	NM_001321766,NM_001284355,NM_133463
AMZ2	1411	1259	28.67255	NM_001346485,NR_144443,NM_001346480,NR_144442,NM_016627,NM_001289056,NM_001289054,NM_001346481,NM_001033569,NM_001346471,NM_001346472,NM_001346484,NM_001346473,NM_001346474,NM_001033574,NM_001346483,NM_001346475,NM_001346482,NM_001033572,NM_001346477,NM_001346478,NM_001033571,NM_001346479,NM_001033570,NM_001346476
AMZ2P1	3442	205	1.913862	NR_026903
ANAPC1	7736	1430	5.94001	NM_022662
ANAPC10	1468	301	6.588826	NM_001318367,NM_001256708,NM_001256709,NM_001256707,NR_046345,NM_001256710,NM_001256712,NM_014885,NM_001256711,NM_001256706
ANAPC11	863	1635	60.87999	NM_016476,NM_001002244,NM_001002245,NM_001289414,NM_001289420,NM_001289419,NM_001002248,NM_001002249,NM_001289415,NM_001289416,NM_001289418,NM_001002246,NM_001289417,NM_001002247
ANAPC13	1842	1908	33.28559	NM_015391,NM_001242375,NM_001242374
ANAPC15	807	178	7.087842	NM_001278490,NM_001278489,NM_001278491,NM_001278488,NM_001278487,NM_001278486,NM_001278485,NM_001278494,NM_014042,NM_001330321,NM_001278493,NM_001278492
ANAPC16	3074	1840	19.23453	NM_173473,NM_001242546,NM_001242547,NM_001242548,NR_038391,NR_038392
ANAPC1P1	1771	0	0	NR_037931
ANAPC2	2700	964	11.4731	NM_013366
ANAPC4	2672	465	5.592218	NM_001286756,NM_013367
ANAPC5	2625	2888	35.35375	NM_001330489,NM_001137559,NM_016237
ANAPC7	2210	1046	15.20922	NM_016238,NM_001137664
ANG	742	961	41.61856	NM_001145,NM_001097577
ANGEL1	4111	569	4.447668	NM_015305
ANGEL2	4698	682	4.664864	NM_001300757,NR_125333,NM_001300758,NM_001300755,NM_001300753,NM_144567
ANGPT1	4364	1656	12.19392	NM_001146,NM_001314051,NM_001199859
ANGPT2	5264	5	0.03052261	NM_001147,NM_001118888,NM_001118887
ANGPT4	4562	0	0	NM_015985,NM_001322809
ANGPTL1	3546	530	4.802913	NM_004673
ANGPTL2	3572	17719	159.4026	NM_012098
ANGPTL3	2951	0	0	NM_014495
ANGPTL4	1905	498	8.400438	NM_001039667,NR_104213,NM_139314
ANGPTL5	2368	0	0	NM_178127
ANGPTL6	1857	110	1.90348	NM_001321411,NM_031917
ANGPTL7	2290	0	0	NM_021146
ANGPTL8	872	2	0.07370231	NM_018687
ANHX	1765	0	0	NM_001191054
ANK1	8478	67	0.2539504	NM_020476,NM_020475,NM_020477,NM_001142445,NM_020478,NM_020480,NM_000037,NM_001142446
ANK2	14243	1598	3.605312	NM_001127493,NM_020977,NM_001148
ANK3	9584	11	0.03688192	NM_020987,NM_001149,NM_001320874,NM_001204403,NM_001204404
ANKAR	4416	15	0.1091515	NM_144708
ANKDD1A	3112	67	0.6918354	NM_182703
ANKDD1B	2552	1	0.01259177	NM_001276713
ANKEF1	3812	13	0.1095868	NM_001303472,NM_022096,NM_198798
ANKFN1	2426	1	0.01324576	NM_153228
ANKFY1	7409	2405	10.43093	NM_001330063,NM_001257999,NM_016376,NR_047571
ANKH	8207	2436	9.538069	NM_054027
ANKHD1	8221	1471	5.749838	NM_024668,NM_001197030,NM_017978,NM_017747
ANKHD1-EIF4EBP3	8349	77	0.2963629	NM_020690
ANKIB1	6081	1733	9.1578	NM_019004
ANKK1	2543	0	0	NM_178510
ANKLE1	3107	3	0.03102756	NR_103530,NM_001278444,NM_001278445,NM_152363,NM_001278443
ANKLE2	4482	1840	13.19209	NM_015114
ANKMY1	2499	66	0.8486825	NM_016552,NM_001282780,NM_001282781,NM_001282771,NM_001308375,NM_017844
ANKMY2	2555	722	9.080586	NM_020319
ANKRA2	2198	417	6.096435	NM_023039
ANKRD1	1974	25	0.4069682	NM_014391
ANKRD10	2595	1216	15.05788	NM_001286721,NR_104586,NM_017664,NR_104587
ANKRD11	9307	3235	11.16946	NM_001256182,NM_013275,NR_045839,NM_001256183
ANKRD12	11243	899	2.569479	NM_015208,NM_001204056,NM_001083625
ANKRD13A	3908	2539	20.87737	NM_033121
ANKRD13B	3173	671	6.795478	NM_152345
ANKRD13C	5667	1388	7.870527	NM_030816
ANKRD13D	2140	820	12.31311	NM_001347901,NM_207354
ANKRD16	1593	246	4.962345	NM_001009941,NM_019046,NM_001009943
ANKRD17	9454	2183	7.420031	NM_015574,NM_001286771,NM_032217,NM_198889
ANKRD18A	4221	0	0	NM_147195,NM_001331100
ANKRD18B	3753	0	0	NM_001244752
ANKRD18CP	3920	0	0	NR_136286
ANKRD18DP	2895	0	0	NR_003291
ANKRD19P	2307	13	0.181077	NR_026868
ANKRD2	1521	0	0	NM_001291219,NM_020349,NM_001129981,NM_001346797,NM_001291218,NM_001346793
ANKRD20A1	3511	0	0	NM_032250
ANKRD20A11P	1089	0	0	NR_027270
ANKRD20A12P	1744	3	0.05527673	NR_046228
ANKRD20A19P	5096	0	0	NR_073430
ANKRD20A2	3511	0	0	NM_001012421,NM_001012421
ANKRD20A3	3930	2	0.01635329	NM_001012419,NM_001012419,NM_001012419
ANKRD20A4	3517	0	0	NM_001098805
ANKRD20A5P	3707	5	0.04334261	NR_040113
ANKRD20A8P	3670	0	0	NR_003366
ANKRD20A9P	3318	0	0	NR_138091
ANKRD22	3983	0	0	NM_144590
ANKRD23	2582	20	0.2489094	NM_144994
ANKRD24	4026	17	0.1356884	NM_133475
ANKRD26	6779	277	1.313051	NM_001256053,NM_014915
ANKRD26P1	6123	24	0.1259548	NR_026556
ANKRD26P3	3726	0	0	NR_027248
ANKRD27	4453	680	4.907087	NM_032139
ANKRD28	6382	2502	12.5979	NM_015199,NM_001349285,NM_001349283,NM_001349282,NM_001349281,NR_146112,NM_001349280,NM_001349284,NM_001349278,NM_001349277,NM_001349279,NR_146111,NM_001195099,NM_001195098
ANKRD29	3262	70	0.6895753	NM_173505,NM_001308238
ANKRD30A	4405	0	0	NM_052997
ANKRD30B	4617	0	0	NM_001145029
ANKRD30BL	1425	0	0	NR_027019,NR_027020
ANKRD30BP2	3418	0	0	NR_026916
ANKRD30BP3	1314	0	0	NR_033891
ANKRD31	6036	0	0	NM_001164443
ANKRD33	1779	1	0.01806307	NM_001304460,NM_182608,NM_001304459,NM_001130015
ANKRD33B	9333	1008	3.470618	NM_001164440
ANKRD34A	3612	73	0.6494455	NM_001039888
ANKRD34B	3935	0	0	NM_001004441
ANKRD34C	5424	0	0	NM_001146341
ANKRD34C-AS1	693	0	0	NR_038997
ANKRD35	3363	364	3.4781	NM_001280799,NM_144698
ANKRD36	6268	68	0.3486162	NM_001164315
ANKRD36B	5986	54	0.2898843	NM_025190
ANKRD36BP1	1850	142	2.466517	NR_026844
ANKRD36BP2	1730	0	0	NR_015424
ANKRD36C	8072	37	0.1472951	NM_001310154
ANKRD37	943	42	1.431216	NM_181726
ANKRD39	898	128	4.580377	NM_016466
ANKRD40	4169	1805	13.91275	NM_052855
ANKRD42	3283	461	4.512297	NR_125355,NM_001300972,NM_001300976,NM_182603,NM_001300977,NM_001300973,NM_001300975
ANKRD44	1638	369	7.239025	NM_001195144,NM_153697
ANKRD44-IT1	1069	0	0	NR_046837
ANKRD45	2671	0	0	NM_198493
ANKRD46	2781	272	3.142936	NM_001270378,NM_001270377,NM_001270379,NM_198401
ANKRD49	1905	274	4.621928	NM_017704
ANKRD50	7519	1412	6.034513	NM_020337,NM_001167882
ANKRD52	8656	1084	4.0242	NM_173595
ANKRD53	1993	43	0.693312	NM_024933,NM_001115116
ANKRD54	2099	498	7.624028	NR_036556,NM_138797
ANKRD55	2500	2	0.02570737	NM_024669
ANKRD6	5250	484	2.962468	NM_001242809,NM_001242811,NM_014942,NM_001242814,NM_001242813
ANKRD60	3407	0	0	NM_001304369
ANKRD61	1423	0	0	NM_001271700
ANKRD62	4733	0	0	NM_001277333
ANKRD62P1-PARP4P3	1538	0	0	NR_040115
ANKRD63	4215	0	0	NM_001190479
