Gene name	max length	read count	rpkm	IDs
ADRA1A	2342	0	0	NM_001322504,NM_001322503,NM_033302,NM_033303,NM_033304,NM_001322502,NM_000680,NR_136343
ADRA1B	2254	12	0.2855019	NM_000679
ADRA1D	2666	90	1.810356	NM_000678
ADRA2A	3873	120	1.661558	NM_000681
ADRA2B	3362	2	0.03190171	NM_000682
ADRA2C	1958	38	1.040765	NM_000683
ADRB1	2862	0	0	NM_000684
ADRB2	2042	53	1.39188	NM_000024
ADRB3	2646	0	0	NM_000025
ADRM1	1476	1796	65.25317	NM_001281437,NM_007002,NM_001281438,NM_175573
ADSL	1685	1181	37.58648	NM_001123378,NR_134256,NM_000026,NM_001317923
ADSS	2782	1538	29.64701	NM_001126
ADSSL1	1874	19	0.543708	NM_152328,NM_001320424,NM_199165
ADTRP	1858	1	0.02886263	NM_032744,NM_001143948
AEBP1	4086	5909	77.55277	NM_001129
AEBP2	5660	741	7.020749	NM_001267043,NM_001114176,NM_153207
AEN	3116	1179	20.29075	NM_022767
AES	1673	4235	135.7498	NM_001130,NM_198969,NM_198970
AFAP1	7518	1877	13.38886	NM_001134647,NM_198595
AFAP1-AS1	6794	9	0.0710393	NR_026892
AFAP1L1	5914	162	1.468978	NM_152406,NM_001323063,NM_001323062,NM_001146337
AFAP1L2	3986	0	0	NM_001001936,NM_001287824,NM_032550
AFDN	7459	953	6.851631	NM_001291964,NM_001040000,NM_001207008
AFDN-AS1	2311	0	0	NR_027906
AFF1	9409	951	5.420243	NM_001313960,NM_001166693,NM_005935,NM_001313959
AFF2	13716	98	0.3831601	NM_001169124,NM_001169125,NM_001170628,NM_001169122,NM_002025,NM_001169123
AFF3	8137	48	0.3163433	NM_001025108,NM_002285
AFF4	9580	4550	25.46992	NM_014423
AFG1L	4574	63	0.7386285	NM_001323005,NM_145315,NR_136553
AFG3L1P	1941	127	3.50881	NR_003226,NR_003227,NR_003228
AFG3L2	3209	1237	20.67196	NM_006796
AFM	1997	0	0	NM_001133
AFMID	1730	92	2.851829	NR_027083,NM_001145526,NM_001010982
AFP	2039	6	0.1578032	NM_001134
AFTPH	4036	638	8.477177	NM_203437,NM_017657,NM_001002243
AGA	2026	331	8.761334	NM_001171988,NM_000027,NR_033655
AGAP1	10691	677	3.395878	NM_001037131,NM_001244888,NM_014914
AGAP11	3155	7	0.1189818	NM_133447
AGAP12P	2139	3	0.07521287	NR_029396
AGAP1-IT1	664	5	0.4038161	NR_131900
AGAP2	4860	24	0.2648236	NM_001122772,NM_014770
AGAP2-AS1	1531	287	10.05283	NR_027032
AGAP3	3549	1142	17.25607	NM_001281300,NM_001308304,NM_001308305,NM_001042535,NM_031946
AGAP4	2510	56	1.196454	NM_133446,NM_001291379,NM_001276343
AGAP5	2426	86	1.901032	NM_001144000
AGAP6	2772	173	3.346837	NM_001077665
AGAP7P	2407	7	0.1559566	NR_126580
AGAP9	2387	48	1.078377	NM_001190810,NM_001190810
AGBL1	3716	0	0	NM_152336
AGBL1-AS1	904	0	0	NR_046012
AGBL2	3593	4	0.05970139	NM_024783
AGBL3	3533	2	0.03035764	NR_144293,NM_001345850,NM_001345853,NM_001345852,NM_001345851,NM_178563
AGBL4	2960	0	0	NM_001323575,NM_001323574,NM_001323573,NM_032785,NR_136623
AGBL4-IT1	514	0	0	NR_046839
AGBL5	2437	384	8.450013	NM_021831,NR_138023,NR_104246,NM_001035507
AGBL5-AS1	407	0	0	NR_046730
AGER	1490	16	0.575858	NR_038190,NM_172197,NM_001206934,NR_038190,NM_001206954,NM_001206954,NM_172197,NM_001206940,NM_001206934,NM_001206932,NM_001206936,NM_001206934,NR_038190,NM_001206934,NM_172197,NM_001206936,NM_001206936,NM_001206936,NM_001206936,NM_172197,NM_001206934,NM_172197,NM_001206932,NM_001206932,NM_001206934,NM_001206966,NM_001206934,NR_038190,NM_001206932,NM_001206932,NM_001206954,NM_001136,NM_001206954,NM_001206954,NM_001206940,NR_038190,NM_001206932,NM_001206966,NM_001206929,NM_001206954,NM_001206966,NM_001206966,NM_001206966,NM_001206929,NR_038190,NM_001206966,NM_001206929,NM_001206929,NM_001206929,NM_001206966,NM_001206940,NM_001206954,NM_001136,NM_001136,NM_001206929,NM_001206936,NM_001206936,NM_001206940,NM_172197,NM_172197,NM_001206940,NM_001206929,NM_001206932,NM_001136,NM_001206940,NM_001136,NM_001206940,NR_038190,NM_001136,NM_001136
AGFG1	8660	1491	9.23297	NM_004504,NM_001135189,NM_001135187,NM_001135188
AGFG2	4811	204	2.273927	NM_006076
AGGF1	4508	906	10.7777	NM_018046
AGK	2925	500	9.16697	NM_018238
AGL	7449	637	4.585885	NM_000646,NM_000643,NM_000644,NM_000642,NM_000028
AGMAT	3154	58	0.9861614	NM_024758
AGMO	2475	0	0	NM_001004320
AGO1	7336	809	5.913858	NM_012199,NM_001317122,NM_001317123
AGO2	14513	2024	7.478853	NM_001164623,NM_012154
AGO3	3645	250	3.678105	NM_177422,NM_024852
AGO4	7060	396	3.007961	NM_017629
AGPAT1	2042	1370	35.97879	NM_032741,NM_032741,NM_032741,NM_032741,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_032741,NM_032741,NM_032741
AGPAT2	1452	493	18.20799	NM_006412,NM_001012727
AGPAT3	6555	1539	12.59063	NM_001037553,NM_020132
AGPAT4	7879	491	3.341889	NM_020133
AGPAT4-IT1	1851	11	0.3186896	NR_024277
AGPAT5	5519	593	5.762036	NM_018361
AGPS	7665	1765	12.3485	NM_003659
AGR2	983	0	0	NM_006408
AGR3	750	0	0	NM_176813
AGRN	7394	712	5.163952	NM_198576,NM_001305275
AGRP	764	1	0.07019211	NM_001138
AGT	2581	10	0.2077752	NM_000029
AGTPBP1	4539	301	3.556215	NM_001286717,NM_015239,NM_001286715,NM_001330701
AGTR1	2330	63	1.449994	NM_009585,NM_000685,NM_031850,NM_032049,NM_004835
AGTR2	2899	0	0	NM_000686
AGTRAP	1183	300	13.59935	NM_001040195,NM_001040196,NM_001040197,NM_001040194,NM_020350
AGXT	1598	0	0	NM_000030
AGXT2	2406	0	0	NM_001306173,NM_031900
AHCTF1	8631	2200	13.6692	NM_001323342,NM_001323343,NR_136586,NM_015446
AHCTF1P1	8836	0	0	NR_077058
AHCY	2309	1594	37.02082	NM_001322086,NM_001161766,NM_001322085,NM_001322084,NM_000687
AHCYL1	4039	2269	30.12606	NM_006621,NM_001242674,NM_001242673,NM_001242676,NM_001242675
AHCYL2	5065	301	3.186902	NM_015328,NM_001130720,NM_001130722,NM_001130723
AHDC1	6358	574	4.841424	NM_001029882
AHI1	3658	521	7.637931	NM_001134831,NM_001134830,NM_017651,NM_001134832
AHNAK	18637	64993	187.0132	NM_001346446,NM_001620,NM_024060,NM_001346445
AHNAK2	18317	4682	13.70752	NM_138420
AHR	6247	1020	8.756093	NM_001621
AHRR	5660	1752	16.59967	NM_001242412,NM_020731
AHSA1	1400	1968	75.38393	NM_001321441,NM_012111
AHSA2	3033	558	9.866054	NM_001321302,NM_001321304,NM_001321301,NM_001321303,NM_001321300,NM_001321305,NM_152392
AHSG	1573	0	0	NM_001622
AHSP	464	0	0	NM_016633,NM_001318221,NM_001318222
AICDA	2785	2	0.03851115	NM_020661,NM_001330343
AIDA	3006	4671	83.33023	NM_022831
AIF1	629	1	0.08525719	NM_001623,NM_001623,NM_001623,NM_001623,NM_032955,NM_001623,NM_032955,NM_032955,NM_032955,NM_001623,NM_032955,NM_032955,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970
AIF1L	3459	2	0.0310071	NM_001185095,NM_001185096,NM_031426,NR_033701
AIFM1	1924	684	19.06482	NR_132647,NM_145812,NM_004208,NM_001130847,NM_001130846
AIFM2	3247	301	4.971253	NM_001198696,NM_032797
AIFM3	2301	3	0.06991757	NM_001018060,NM_001146288,NM_144704,NR_027464
AIG1	1411	240	9.121492	NM_001286589,NM_016108,NM_001286588,NM_001286587
AIM1	7542	555	3.946282	NM_001624
AIM1L	5245	0	0	NM_001039775
AIM2	1247	0	0	NM_004833,NM_001348247
AIMP1	2584	1195	24.80031	NM_001142415,NM_004757,NM_001142416
AIMP2	1250	609	26.12696	NM_001326611,NM_001326609,NM_006303,NM_001326607,NM_001326606,NM_001326610
AIP	1238	461	19.96926	NM_001302959,NM_001302960,NM_003977
AIPL1	2964	0	0	NM_014336,NM_001033055,NM_001285399,NM_001033054,NM_001285400,NM_001285403,NM_001285401,NM_001285402
AIRE	2299	0	0	NM_000383
AIRN	4374	0	0	NR_047511,NR_047514
AJAP1	2923	13	0.2385043	NM_001042478,NM_018836
AJUBA	4262	735	9.248165	NM_001289097,NM_198086,NM_032876
AK1	2253	682	16.23323	NM_000476,NM_001318122,NM_001318121
AK2	2759	1950	37.90221	NM_013411,NM_001319140,NM_001319142,NM_001199199,NM_001319139,NR_134976,NM_001319143,NM_001319141,NM_001625
AK3	4325	1583	19.62802	NM_001199856,NM_001199852,NM_001199853,NM_001199855,NM_016282
AK4	6887	867	6.75104	NM_001330616,NM_001005353,NM_013410,NM_203464
AK5	3936	2530	34.47046	NM_174858,NM_012093
AK6	1183	563	25.52145	NM_016283,NM_001015891
AK7	3300	3	0.04875161	NM_152327
AK8	2113	6	0.1522767	NM_001317959,NM_152572,NM_001317958
AK9	3232	75	1.244433	NM_001145128,NM_145025,NR_138057,NM_001329603,NM_001329602
AKAIN1	3146	0	0	NM_001145194,NM_001330553
AKAP1	3968	396	5.351866	NM_001242903,NM_001242902,NM_003488
AKAP10	3941	678	9.22582	NM_001330152,NM_007202
AKAP11	9920	2921	15.79071	NM_016248
AKAP12	8230	1980	12.9017	NM_005100,NM_144497
AKAP13	13329	1638	6.590191	NM_001270546,NM_007200,NM_006738
AKAP14	661	0	0	NM_178813,NM_001008535,NM_001008534
AKAP17A	3208	677	11.31712	NR_027383,NR_027383,NM_005088,NM_005088
AKAP2	7002	15800	121.0087	NM_001004065,NM_001136562,NM_001198656
AKAP3	3340	14	0.2247829	NM_006422,NM_001278309
AKAP4	2881	0	0	NM_139289,NM_003886
AKAP5	6487	20	0.1653361	NM_004857
AKAP6	10387	41	0.2116778	NM_004274
AKAP7	2533	102	2.159467	NM_004842,NM_016377,NM_138633
AKAP8	3543	585	8.854548	NM_005858
AKAP8L	2248	536	12.78646	NM_014371,NM_001291478,NR_111971
AKAP9	12439	1155	4.979414	NM_005751,NM_147185
AKIP1	1146	360	16.84611	NR_045417,NR_045418,NM_001206646,NM_001206647,NM_020642,NM_001206648
AKIRIN1	2726	1680	33.04952	NM_001136275,NM_024595
AKIRIN2	1932	793	22.0114	NM_018064
AKNA	5022	215	2.29585	NM_030767,NM_001317950,NM_001317952
AKNAD1	2912	3	0.05524737	NM_152763,NR_049760
AKR1A1	1491	635	22.83904	NM_006066,NM_153326,NM_001202413,NM_001202414
AKR1B1	2057	1326	34.56933	NM_001628,NM_001346142,NR_144376
AKR1B10	1596	2	0.06720147	NM_020299
AKR1B15	1625	0	0	NM_001080538
AKR1C1	1379	1636	63.62103	NM_001353
AKR1C2	3505	672	10.28165	NM_001135241,NM_001354,NM_001321027,NM_205845
AKR1C3	1064	324	16.32996	NM_001253908,NM_003739,NM_001253909
AKR1C4	1192	0	0	NM_001818
AKR1C6P	1397	0	0	NR_026743
AKR1C8P	2127	0	0	NR_027916
AKR1D1	2627	0	0	NM_001190906,NM_005989,NM_001190907
AKR1E2	1623	76	2.511174	NR_073127,NM_001040177,NM_001271025,NR_073125,NM_001271021,NR_073126
AKR7A2	2619	822	16.83131	NM_001320979,NM_003689
AKR7A2P1	1324	0	0	NR_002796
AKR7A3	1241	4	0.1728502	NM_012067
AKR7L	2362	3	0.06811191	NR_040289,NR_040288,NM_001348421
AKT1	2988	3368	60.44678	NM_001014432,NM_001014431,NM_005163
AKT1S1	2025	1564	41.41841	NM_001278159,NM_032375,NM_001098633,NM_001278160,NM_001098632
AKT2	5170	2663	27.62246	NM_001243027,NM_001330511,NM_001626,NM_001243028
AKT3	1734	1525	47.16311	NM_005465,NM_001206729,NM_181690
AKTIP	2482	382	8.253597	NM_001012398,NM_022476,NM_001308325
ALAD	3349	877	14.0432	NM_000031,NM_001317745,NM_001003945
ALAS1	2275	1146	27.01375	NM_000688,NM_001304444,NM_001304443,NM_199166
ALAS2	2023	0	0	NM_000032,NM_001037967,NM_001037968
ALB	2335	0	0	NM_000477
ALCAM	4871	4486	49.38816	NM_001243283,NM_001627,NM_001243281,NM_001243280
ALDH16A1	3106	490	8.460116	NM_001145396,NM_153329
ALDH18A1	3608	1663	24.71766	NM_002860,NM_001017423,NM_001323416,NM_001323414,NM_001323417,NM_001323418,NM_001323413,NM_001323419,NM_001323412,NM_001323415
ALDH1A1	2369	24	0.5432852	NM_000689
ALDH1A2	3207	6	0.1003307	NM_170696,NM_001206897,NM_003888,NM_170697
ALDH1A3	3607	4326	64.31645	NM_001293815,NM_000693
ALDH1B1	3070	962	16.80422	NM_000692
ALDH1L1	3038	0	0	NM_001270364,NM_001270365,NM_012190,NR_072979
ALDH1L1-AS1	437	0	0	NR_046602
ALDH1L1-AS2	2323	0	0	NR_046383
ALDH1L2	7491	2887	20.66753	NM_001034173,NR_027752
ALDH2	2060	560	14.57815	NM_001204889,NM_000690
ALDH3A1	1773	0	0	NM_001135168,NM_000691,NM_001330150,NM_001135167
ALDH3A2	3823	564	7.911458	NM_000382,NM_001031806
ALDH3B1	2754	218	4.244967	NM_001030010,NM_000694,NM_001290058,NM_001161473,NM_001290059
ALDH3B2	2650	0	0	NM_001031615,NM_000695
ALDH4A1	3230	342	5.678129	NM_001161504,NM_003748,NM_170726,NM_001319218
ALDH5A1	5170	16	0.1659629	NM_001080,NM_170740
ALDH6A1	4847	203	2.245974	NM_001278593,NM_005589,NM_001278594
ALDH7A1	4936	1421	15.43834	NM_001202404,NM_001182,NM_001201377
ALDH8A1	2408	0	0	NM_170771,NM_022568,NM_001193480
ALDH9A1	2500	1662	35.65108	NM_000696
ALDOA	1551	10822	374.1773	NM_001243177,NM_000034,NM_184041,NM_001127617,NM_184043
ALDOB	2426	0	0	NM_000035
ALDOC	1651	198	6.431315	NM_005165
ALG1	3741	688	9.862395	NM_019109,NM_001330504
ALG10	3127	142	2.435242	NM_032834
ALG10B	10074	215	1.144506	NM_001308340,NM_001013620
ALG11	2565	418	8.739179	NR_036571,NM_001004127
ALG12	2373	459	10.37282	NM_024105
ALG13	1281	466	19.50826	NM_001324291,NM_001257240,NM_001324290,NM_001257239,NM_018466,NM_001257237,NM_001257234,NM_001257231,NM_001099922,NM_001168385,NR_136735,NM_001257230,NM_001257235,NM_001039210,NM_001257241,NM_001324292,NR_033125,NM_001324293,NM_001324294
ALG14	1094	160	7.843039	NM_144988,NR_131032,NM_001305242
ALG1L	921	5	0.2911334	NM_001015050,NM_001195223
ALG1L2	969	2	0.1106848	NM_001136152
ALG1L9P	2488	12	0.25865	NR_073388,NR_073386,NR_073387
ALG2	2830	807	15.29216	NR_024532,NM_033087
ALG3	1606	599	20.00152	NM_005787,NR_024534,NR_024533,NM_001006941
ALG5	1213	452	19.98294	NM_001142364,NM_013338
ALG6	3371	209	3.324828	NM_013339
ALG8	1743	776	23.87514	NM_024079,NM_001007027
ALG9	6158	531	4.624199	NM_001077691,NM_001077692,NM_001077690,NM_024740
ALK	6265	5	0.04279871	NM_004304
ALKAL1	1171	0	0	NM_207413
ALKAL2	1398	1	0.03835964	NM_001002919
ALKBH1	2585	187	3.879384	NM_006020
ALKBH2	848	211	13.34346	NM_001001655,NM_001205179,NM_001145374,NM_001145375,NM_001205180
ALKBH3	1569	279	9.535928	NM_139178
ALKBH3-AS1	1927	0	0	NR_038907
ALKBH4	2121	158	3.994828	NM_017621
ALKBH5	3433	1364	21.307	NM_017758
ALKBH6	938	125	7.146425	NM_001297701,NM_032878,NM_198867
ALKBH7	1331	248	9.992066	NM_032306
ALKBH8	4038	366	4.860673	NM_138775,NM_001301010
ALLC	1444	0	0	NM_018436
ALMS1	12922	640	2.656024	NM_015120
ALMS1-IT1	1761	1	0.03045246	NR_046762
ALMS1P1	1592	4	0.1347407	NR_003683
ALOX12	2358	3	0.06822745	NM_000697
ALOX12-AS1	651	5	0.41188	NR_040089
ALOX12B	2502	0	0	NM_001139
ALOX12P2	2768	0	0	NR_120453,NR_002710
ALOX15	2684	0	0	NM_001140
ALOX15B	2628	0	0	NM_001141,NM_001039131,NM_001039130
ALOX15P1	672	0	0	NR_045985
ALOX5	2475	0	0	NM_000698,NM_001320862,NM_001256154,NM_001320861,NM_001256153
ALOX5AP	1227	1	0.0437056	NM_001629,NM_001204406
ALOXE3	3233	1	0.01658731	NM_001165960,NM_021628
ALPI	3274	0	0	NM_001631
ALPK1	5205	218	2.24604	NM_001102406,NM_025144,NM_001253884
ALPK2	7300	753	5.531639	NM_052947
ALPK3	10917	5	0.02456113	NM_020778
ALPL	2603	2	0.04120382	NM_001177520,NM_001127501,NM_000478
ALPP	2971	0	0	NM_001632
ALPPL2	2494	0	0	NM_031313
ALS2	6918	750	5.813831	NM_001135745,NM_020919
ALS2CL	5044	14	0.1488451	NR_033815,NM_147129,NR_135622,NM_001190707
ALS2CR12	2117	4	0.101326	NR_110620,NM_001289993,NM_139163,NM_001127391
ALX1	1293	17	0.7050698	NM_006982
ALX3	1478	23	0.8345168	NM_006492
ALX4	5466	0	0	NM_021926
ALYREF	1097	1272	62.18164	NM_005782
AMACR	3352	448	7.167302	NM_001167595,NM_203382,NM_014324
AMBN	2002	0	0	NM_016519
AMBP	1433	0	0	NM_001633
AMBRA1	4940	612	6.643641	NM_001267782,NM_017749,NM_001300731,NM_001267783
AMD1	3423	2775	43.47482	NM_001287216,NM_001287215,NM_001287214,NR_109768,NM_001634
AMDHD1	2136	1	0.02510617	NM_152435
AMDHD2	1512	355	12.59094	NM_015944,NM_001145815,NM_001330449
AMELX	835	0	0	NM_182681,NM_001142,NM_182680
AMELY	802	0	0	NM_001143
AMER1	8443	134	0.8511178	NM_152424
AMER2	10605	0	0	NM_199138,NM_152704
AMER3	6169	0	0	NM_001105193,NM_152698,NM_001105194,NM_001105195
AMFR	3600	2047	30.49278	NM_001323511,NM_001323512,NM_001144
AMH	1853	5	0.1447026	NM_000479
AMHR2	1997	0	0	NM_020547,NM_001164691,NM_001164690
AMIGO1	2471	67	1.454065	NM_020703
AMIGO2	3849	70	0.9752856	NM_001143668,NM_181847
AMIGO3	2972	50	0.9022002	NM_198722
AMMECR1	5417	537	5.316149	NM_001171689,NM_001025580,NM_015365
AMMECR1L	4645	717	8.277803	NM_001199140,NM_031445
AMN	1557	0	0	NM_030943
AMN1	2319	66	1.526247	NM_001278411,NM_001113402,NR_103522,NR_103523,NM_001278412
AMOT	6945	606	4.679313	NM_133265,NM_001113490
AMOTL1	8999	3073	18.3126	NM_001301007,NM_130847
AMOTL2	4991	4043	43.4408	NM_016201,NM_001278685,NM_001278683
AMPD1	2406	2	0.04457754	NM_001172626,NM_000036
AMPD2	3756	1289	18.40386	NM_001257360,NM_001257361,NM_004037,NM_001308170,NM_203404,NM_139156
AMPD3	4473	221	2.649568	NM_001172430,NM_000480,NM_001025389,NM_001172431,NM_001025390
AMPH	3426	383	5.995054	NM_139316,NM_001635
AMT	2188	36	0.8823419	NM_000481,NM_001164712,NM_001164710,NM_001164711,NR_028435
AMTN	1006	0	0	NM_001286731,NM_212557
AMY1A	1781	0	0	NM_004038,NM_004038,NM_004038,NM_001008221,NM_001008221,NM_001008221
AMY1B	1838	1	0.0291767	NM_001008218,NM_001008218,NM_001008218
AMY1C	1787	0	0	NM_001008219,NM_001346780,NM_001008219,NM_001008219,NM_001346780,NM_001346780
AMY2A	1679	1	0.03193971	NM_000699
AMY2B	2242	15	0.3587875	NM_020978
AMZ1	5516	1	0.009722041	NM_001321766,NM_001284355,NM_133463
AMZ2	1411	996	37.85419	NM_001346485,NR_144443,NM_001346480,NR_144442,NM_016627,NM_001289056,NM_001289054,NM_001346481,NM_001033569,NM_001346471,NM_001346472,NM_001346484,NM_001346473,NM_001346474,NM_001033574,NM_001346483,NM_001346475,NM_001346482,NM_001033572,NM_001346477,NM_001346478,NM_001033571,NM_001346479,NM_001033570,NM_001346476
AMZ2P1	3442	51	0.7945862	NR_026903
ANAPC1	7736	1587	11.00125	NM_022662
ANAPC10	1468	179	6.53896	NM_001318367,NM_001256708,NM_001256709,NM_001256707,NR_046345,NM_001256710,NM_001256712,NM_014885,NM_001256711,NM_001256706
ANAPC11	863	715	44.43007	NM_016476,NM_001002244,NM_001002245,NM_001289414,NM_001289420,NM_001289419,NM_001002248,NM_001002249,NM_001289415,NM_001289416,NM_001289418,NM_001002246,NM_001289417,NM_001002247
ANAPC13	1842	1623	47.25095	NM_015391,NM_001242375,NM_001242374
ANAPC15	807	377	25.05241	NM_001278490,NM_001278489,NM_001278491,NM_001278488,NM_001278487,NM_001278486,NM_001278485,NM_001278494,NM_014042,NM_001330321,NM_001278493,NM_001278492
ANAPC16	3074	675	11.77556	NM_173473,NM_001242546,NM_001242547,NM_001242548,NR_038391,NR_038392
ANAPC1P1	1771	0	0	NR_037931
ANAPC2	2700	540	10.72536	NM_013366
ANAPC4	2672	461	9.252225	NM_001286756,NM_013367
ANAPC5	2625	1795	36.6705	NM_001330489,NM_001137559,NM_016237
ANAPC7	2210	977	23.7074	NM_016238,NM_001137664
ANG	742	96	6.938235	NM_001145,NM_001097577
ANGEL1	4111	190	2.478494	NM_015305
ANGEL2	4698	642	7.328308	NM_001300757,NR_125333,NM_001300758,NM_001300755,NM_001300753,NM_144567
ANGPT1	4364	590	7.250183	NM_001146,NM_001314051,NM_001199859
ANGPT2	5264	1	0.01018746	NM_001147,NM_001118888,NM_001118887
ANGPT4	4562	0	0	NM_015985,NM_001322809
ANGPTL1	3546	21	0.3175867	NM_004673
ANGPTL2	3572	2603	39.07909	NM_012098
ANGPTL3	2951	0	0	NM_014495
ANGPTL4	1905	168	4.72929	NM_001039667,NR_104213,NM_139314
ANGPTL5	2368	0	0	NM_178127
ANGPTL6	1857	45	1.299518	NM_001321411,NM_031917
ANGPTL7	2290	1	0.02341781	NM_021146
ANGPTL8	872	0	0	NM_018687
ANHX	1765	0	0	NM_001191054
ANK1	8478	22	0.1391589	NM_020476,NM_020475,NM_020477,NM_001142445,NM_020478,NM_020480,NM_000037,NM_001142446
ANK2	14243	621	2.338147	NM_001127493,NM_020977,NM_001148
ANK3	9584	33	0.1846498	NM_020987,NM_001149,NM_001320874,NM_001204403,NM_001204404
ANKAR	4416	17	0.2064437	NM_144708
ANKDD1A	3112	41	0.7065225	NM_182703
ANKDD1B	2552	0	0	NM_001276713
ANKEF1	3812	92	1.294245	NM_001303472,NM_022096,NM_198798
ANKFN1	2426	3	0.06631505	NM_153228
ANKFY1	7409	2214	16.02506	NM_001330063,NM_001257999,NM_016376,NR_047571
ANKH	8207	556	3.633056	NM_054027
ANKHD1	8221	2062	13.45073	NM_024668,NM_001197030,NM_017978,NM_017747
ANKHD1-EIF4EBP3	8349	33	0.2119635	NM_020690
ANKIB1	6081	1973	17.39938	NM_019004
ANKK1	2543	0	0	NM_178510
ANKLE1	3107	10	0.1725999	NR_103530,NM_001278444,NM_001278445,NM_152363,NM_001278443
ANKLE2	4482	1959	23.43928	NM_015114
ANKMY1	2499	47	1.008587	NM_016552,NM_001282780,NM_001282781,NM_001282771,NM_001308375,NM_017844
ANKMY2	2555	442	9.277118	NM_020319
ANKRA2	2198	207	5.050384	NM_023039
ANKRD1	1974	31	0.8421631	NM_014391
ANKRD10	2595	427	8.824136	NM_001286721,NR_104586,NM_017664,NR_104587
ANKRD11	9307	4602	26.51665	NM_001256182,NM_013275,NR_045839,NM_001256183
ANKRD12	11243	1291	6.157802	NM_015208,NM_001204056,NM_001083625
ANKRD13A	3908	3328	45.66784	NM_033121
ANKRD13B	3173	157	2.653452	NM_152345
ANKRD13C	5667	923	8.734342	NM_030816
ANKRD13D	2140	262	6.565521	NM_001347901,NM_207354
ANKRD16	1593	95	3.198081	NM_001009941,NM_019046,NM_001009943
ANKRD17	9454	3173	17.99849	NM_015574,NM_001286771,NM_032217,NM_198889
ANKRD18A	4221	0	0	NM_147195,NM_001331100
ANKRD18B	3753	16	0.2286247	NM_001244752
ANKRD18CP	3920	5	0.0684015	NR_136286
ANKRD18DP	2895	0	0	NR_003291
ANKRD19P	2307	1	0.02324524	NR_026868
ANKRD2	1521	18	0.6346364	NM_001291219,NM_020349,NM_001129981,NM_001346797,NM_001291218,NM_001346793
ANKRD20A1	3511	0	0	NM_032250
ANKRD20A11P	1089	0	0	NR_027270
ANKRD20A12P	1744	0	0	NR_046228
ANKRD20A19P	5096	0	0	NR_073430
ANKRD20A2	3511	0	0	NM_001012421,NM_001012421
ANKRD20A3	3930	1	0.01364549	NM_001012419,NM_001012419,NM_001012419
ANKRD20A4	3517	0	0	NM_001098805
ANKRD20A5P	3707	0	0	NR_040113
ANKRD20A8P	3670	0	0	NR_003366
ANKRD20A9P	3318	0	0	NR_138091
ANKRD22	3983	0	0	NM_144590
ANKRD23	2582	10	0.2076947	NM_144994
ANKRD24	4026	14	0.1864816	NM_133475
ANKRD26	6779	367	2.903234	NM_001256053,NM_014915
ANKRD26P1	6123	1	0.008758252	NR_026556
ANKRD26P3	3726	1	0.01439259	NR_027248
ANKRD27	4453	771	9.285031	NM_032139
ANKRD28	6382	2722	22.87247	NM_015199,NM_001349285,NM_001349283,NM_001349282,NM_001349281,NR_146112,NM_001349280,NM_001349284,NM_001349278,NM_001349277,NM_001349279,NR_146111,NM_001195099,NM_001195098
ANKRD29	3262	132	2.17006	NM_173505,NM_001308238
ANKRD30A	4405	0	0	NM_052997
ANKRD30B	4617	0	0	NM_001145029
ANKRD30BL	1425	1	0.03763283	NR_027019,NR_027020
ANKRD30BP2	3418	0	0	NR_026916
ANKRD30BP3	1314	0	0	NR_033891
ANKRD31	6036	10	0.08884489	NM_001164443
ANKRD33	1779	0	0	NM_001304460,NM_182608,NM_001304459,NM_001130015
ANKRD33B	9333	355	2.039806	NM_001164440
ANKRD34A	3612	62	0.9205039	NM_001039888
ANKRD34B	3935	1	0.01362815	NM_001004441
ANKRD34C	5424	0	0	NM_001146341
ANKRD34C-AS1	693	0	0	NR_038997
ANKRD35	3363	60	0.9567667	NM_001280799,NM_144698
ANKRD36	6268	178	1.522905	NM_001164315
ANKRD36B	5986	61	0.5464807	NM_025190
ANKRD36BP1	1850	172	4.985841	NR_026844
ANKRD36BP2	1730	0	0	NR_015424
ANKRD36C	8072	111	0.7374346	NM_001310154
ANKRD37	943	38	2.160994	NM_181726
ANKRD39	898	94	5.613493	NM_016466
ANKRD40	4169	1556	20.01517	NM_052855
ANKRD42	3283	291	4.753394	NR_125355,NM_001300972,NM_001300976,NM_182603,NM_001300977,NM_001300973,NM_001300975
ANKRD44	1638	129	4.223354	NM_001195144,NM_153697
ANKRD44-IT1	1069	0	0	NR_046837
ANKRD45	2671	8	0.1606193	NM_198493
ANKRD46	2781	118	2.275426	NM_001270378,NM_001270377,NM_001270379,NM_198401
ANKRD49	1905	143	4.025527	NM_017704
ANKRD50	7519	1349	9.621296	NM_020337,NM_001167882
ANKRD52	8656	2970	18.40013	NM_173595
ANKRD53	1993	9	0.2421681	NM_024933,NM_001115116
ANKRD54	2099	364	9.299736	NR_036556,NM_138797
ANKRD55	2500	0	0	NM_024669
ANKRD6	5250	148	1.511764	NM_001242809,NM_001242811,NM_014942,NM_001242814,NM_001242813
ANKRD60	3407	0	0	NM_001304369
ANKRD61	1423	2	0.07537144	NM_001271700
