Gene name	max length	read count	rpkm	IDs
ADPGK	2273	3023	26.12657	NM_031284,NR_023318,NR_023319
ADPGK-AS1	2730	321	2.309862	NR_040107
ADPRH	3682	275	1.467211	NM_001291949,NM_001291950,NM_001125
ADPRHL1	1877	110	1.151257	NM_138430,NM_199162
ADPRHL2	1691	1155	13.41782	NM_017825
ADPRM	1518	227	2.937635	NM_020233
ADRA1A	2342	0	0	NM_001322504,NM_001322503,NM_033302,NM_033303,NM_033304,NM_001322502,NM_000680,NR_136343
ADRA1B	2254	24	0.2091708	NM_000679
ADRA1D	2666	12	0.08842292	NM_000678
ADRA2A	3873	2175	11.03203	NM_000681
ADRA2B	3362	18	0.1051764	NM_000682
ADRA2C	1958	119	1.193928	NM_000683
ADRB1	2862	4	0.0274558	NM_000684
ADRB2	2042	405	3.896216	NM_000024
ADRB3	2646	0	0	NM_000025
ADRM1	1476	5544	73.78712	NM_001281437,NM_007002,NM_001281438,NM_175573
ADSL	1685	1719	20.04101	NM_001123378,NR_134256,NM_000026,NM_001317923
ADSS	2782	2036	14.37687	NM_001126
ADSSL1	1874	136	1.42565	NM_152328,NM_001320424,NM_199165
ADTRP	1858	87	0.9198505	NM_032744,NM_001143948
AEBP1	4086	61699	296.6357	NM_001129
AEBP2	5660	1171	4.064285	NM_001267043,NM_001114176,NM_153207
AEN	3116	2932	18.48461	NM_022767
AES	1673	19885	233.4927	NM_001130,NM_198969,NM_198970
AFAP1	7518	3181	8.311991	NM_001134647,NM_198595
AFAP1-AS1	6794	14	0.04048053	NR_026892
AFAP1L1	5914	753	2.501252	NM_152406,NM_001323063,NM_001323062,NM_001146337
AFAP1L2	3986	9	0.04435565	NM_001001936,NM_001287824,NM_032550
AFDN	7459	1238	3.260497	NM_001291964,NM_001040000,NM_001207008
AFDN-AS1	2311	9	0.07650438	NR_027906
AFF1	9409	2273	4.745694	NM_001313960,NM_001166693,NM_005935,NM_001313959
AFF2	13716	659	0.9438471	NM_001169124,NM_001169125,NM_001170628,NM_001169122,NM_002025,NM_001169123
AFF3	8137	120	0.2897081	NM_001025108,NM_002285
AFF4	9580	5181	10.62409	NM_014423
AFG1L	4574	144	0.6184578	NM_001323005,NM_145315,NR_136553
AFG3L1P	1941	272	2.752879	NR_003226,NR_003227,NR_003228
AFG3L2	3209	1761	10.78036	NM_006796
AFM	1997	0	0	NM_001133
AFMID	1730	521	5.916098	NR_027083,NM_001145526,NM_001010982
AFP	2039	6	0.05780664	NM_001134
AFTPH	4036	1032	5.023105	NM_203437,NM_017657,NM_001002243
AGA	2026	1552	15.0486	NM_001171988,NM_000027,NR_033655
AGAP1	10691	1543	2.83525	NM_001037131,NM_001244888,NM_014914
AGAP11	3155	568	3.536655	NM_133447
AGAP12P	2139	32	0.2938887	NR_029396
AGAP1-IT1	664	2	0.05917056	NR_131900
AGAP2	4860	61	0.2465683	NM_001122772,NM_014770
AGAP2-AS1	1531	738	9.469453	NR_027032
AGAP3	3549	4875	26.98437	NM_001281300,NM_001308304,NM_001308305,NM_001042535,NM_031946
AGAP4	2510	224	1.753146	NM_133446,NM_001291379,NM_001276343
AGAP5	2426	228	1.846238	NM_001144000
AGAP6	2772	762	5.400146	NM_001077665
AGAP7P	2407	17	0.1387447	NR_126580
AGAP9	2387	389	3.201407	NM_001190810,NM_001190810
AGBL1	3716	0	0	NM_152336
AGBL1-AS1	904	0	0	NR_046012
AGBL2	3593	23	0.1257518	NM_024783
AGBL3	3533	19	0.1056462	NR_144293,NM_001345850,NM_001345853,NM_001345852,NM_001345851,NM_178563
AGBL4	2960	0	0	NM_001323575,NM_001323574,NM_001323573,NM_032785,NR_136623
AGBL4-IT1	514	0	0	NR_046839
AGBL5	2437	1035	8.343121	NM_021831,NR_138023,NR_104246,NM_001035507
AGBL5-AS1	407	0	0	NR_046730
AGER	1490	44	0.5801097	NR_038190,NM_172197,NM_001206934,NR_038190,NM_001206954,NM_001206954,NM_172197,NM_001206940,NM_001206934,NM_001206932,NM_001206936,NM_001206934,NR_038190,NM_001206934,NM_172197,NM_001206936,NM_001206936,NM_001206936,NM_001206936,NM_172197,NM_001206934,NM_172197,NM_001206932,NM_001206932,NM_001206934,NM_001206966,NM_001206934,NR_038190,NM_001206932,NM_001206932,NM_001206954,NM_001136,NM_001206954,NM_001206954,NM_001206940,NR_038190,NM_001206932,NM_001206966,NM_001206929,NM_001206954,NM_001206966,NM_001206966,NM_001206966,NM_001206929,NR_038190,NM_001206966,NM_001206929,NM_001206929,NM_001206929,NM_001206966,NM_001206940,NM_001206954,NM_001136,NM_001136,NM_001206929,NM_001206936,NM_001206936,NM_001206940,NM_172197,NM_172197,NM_001206940,NM_001206929,NM_001206932,NM_001136,NM_001206940,NM_001136,NM_001206940,NR_038190,NM_001136,NM_001136
AGFG1	8660	1990	4.51418	NM_004504,NM_001135189,NM_001135187,NM_001135188
AGFG2	4811	1134	4.630431	NM_006076
AGGF1	4508	1777	7.743677	NM_018046
AGK	2925	668	4.486362	NM_018238
AGL	7449	825	2.175704	NM_000646,NM_000643,NM_000644,NM_000642,NM_000028
AGMAT	3154	45	0.2802816	NM_024758
AGMO	2475	15	0.1190583	NM_001004320
AGO1	7336	1607	4.303287	NM_012199,NM_001317122,NM_001317123
AGO2	14513	2129	2.881789	NM_001164623,NM_012154
AGO3	3645	314	1.692294	NM_177422,NM_024852
AGO4	7060	952	2.648963	NM_017629
AGPAT1	2042	5001	48.11105	NM_032741,NM_032741,NM_032741,NM_032741,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_006411,NM_032741,NM_032741,NM_032741
AGPAT2	1452	2107	28.50635	NM_006412,NM_001012727
AGPAT3	6555	2997	8.981684	NM_001037553,NM_020132
AGPAT4	7879	1325	3.303608	NM_020133
AGPAT4-IT1	1851	23	0.2440985	NR_024277
AGPAT5	5519	515	1.833119	NM_018361
AGPS	7665	1484	3.803343	NM_003659
AGR2	983	0	0	NM_006408
AGR3	750	0	0	NM_176813
AGRN	7394	3998	10.62202	NM_198576,NM_001305275
AGRP	764	0	0	NM_001138
AGT	2581	687	5.228926	NM_000029
AGTPBP1	4539	307	1.328685	NM_001286717,NM_015239,NM_001286715,NM_001330701
AGTR1	2330	2328	19.62776	NM_009585,NM_000685,NM_031850,NM_032049,NM_004835
AGTR2	2899	0	0	NM_000686
AGTRAP	1183	1915	31.80005	NM_001040195,NM_001040196,NM_001040197,NM_001040194,NM_020350
AGXT	1598	0	0	NM_000030
AGXT2	2406	0	0	NM_001306173,NM_031900
AHCTF1	8631	1674	3.810115	NM_001323342,NM_001323343,NR_136586,NM_015446
AHCTF1P1	8836	4	0.008892994	NR_077058
AHCY	2309	3020	25.6937	NM_001322086,NM_001161766,NM_001322085,NM_001322084,NM_000687
AHCYL1	4039	4515	21.95976	NM_006621,NM_001242674,NM_001242673,NM_001242676,NM_001242675
AHCYL2	5065	883	3.424719	NM_015328,NM_001130720,NM_001130722,NM_001130723
AHDC1	6358	3467	10.71216	NM_001029882
AHI1	3658	916	4.919211	NM_001134831,NM_001134830,NM_017651,NM_001134832
AHNAK	18637	98707	104.0437	NM_001346446,NM_001620,NM_024060,NM_001346445
AHNAK2	18317	37427	40.13972	NM_138420
AHR	6247	2340	7.358479	NM_001621
AHRR	5660	2996	10.39846	NM_001242412,NM_020731
AHSA1	1400	4011	56.28185	NM_001321441,NM_012111
AHSA2	3033	2105	13.634	NM_001321302,NM_001321304,NM_001321301,NM_001321303,NM_001321300,NM_001321305,NM_152392
AHSG	1573	0	0	NM_001622
AHSP	464	0	0	NM_016633,NM_001318221,NM_001318222
AICDA	2785	4	0.0282149	NM_020661,NM_001330343
AIDA	3006	5770	37.70774	NM_022831
AIF1	629	0	0	NM_001623,NM_001623,NM_001623,NM_001623,NM_032955,NM_001623,NM_032955,NM_032955,NM_032955,NM_001623,NM_032955,NM_032955,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970,NM_001318970
AIF1L	3459	53	0.3010018	NM_001185095,NM_001185096,NM_031426,NR_033701
AIFM1	1924	1438	14.68242	NR_132647,NM_145812,NM_004208,NM_001130847,NM_001130846
AIFM2	3247	1140	6.897096	NM_001198696,NM_032797
AIFM3	2301	29	0.2475854	NM_001018060,NM_001146288,NM_144704,NR_027464
AIG1	1411	665	9.258451	NM_001286589,NM_016108,NM_001286588,NM_001286587
AIM1	7542	1946	5.06874	NM_001624
AIM1L	5245	1	0.0037454	NM_001039775
AIM2	1247	1	0.01575351	NM_004833,NM_001348247
AIMP1	2584	1372	10.4305	NM_001142415,NM_004757,NM_001142416
AIMP2	1250	1099	17.27155	NM_001326611,NM_001326609,NM_006303,NM_001326607,NM_001326606,NM_001326610
AIP	1238	2946	46.74722	NM_001302959,NM_001302960,NM_003977
AIPL1	2964	4	0.02651096	NM_014336,NM_001033055,NM_001285399,NM_001033054,NM_001285400,NM_001285403,NM_001285401,NM_001285402
AIRE	2299	0	0	NM_000383
AIRN	4374	0	0	NR_047511,NR_047514
AJAP1	2923	0	0	NM_001042478,NM_018836
AJUBA	4262	801	3.692009	NM_001289097,NM_198086,NM_032876
AK1	2253	5162	45.00912	NM_000476,NM_001318122,NM_001318121
AK2	2759	3378	24.05203	NM_013411,NM_001319140,NM_001319142,NM_001199199,NM_001319139,NR_134976,NM_001319143,NM_001319141,NM_001625
AK3	4325	5242	23.80974	NM_001199856,NM_001199852,NM_001199853,NM_001199855,NM_016282
AK4	6887	2447	6.979875	NM_001330616,NM_001005353,NM_013410,NM_203464
AK5	3936	1588	7.925727	NM_174858,NM_012093
AK6	1183	884	14.6795	NM_016283,NM_001015891
AK7	3300	28	0.1666817	NM_152327
AK8	2113	44	0.4090693	NM_001317959,NM_152572,NM_001317958
AK9	3232	288	1.750511	NM_001145128,NM_145025,NR_138057,NM_001329603,NM_001329602
AKAIN1	3146	0	0	NM_001145194,NM_001330553
AKAP1	3968	717	3.549696	NM_001242903,NM_001242902,NM_003488
AKAP10	3941	1229	6.126172	NM_001330152,NM_007202
AKAP11	9920	2190	4.336868	NM_016248
AKAP12	8230	7434	17.74461	NM_005100,NM_144497
AKAP13	13329	5745	8.467129	NM_001270546,NM_007200,NM_006738
AKAP14	661	1	0.02971955	NM_178813,NM_001008535,NM_001008534
AKAP17A	3208	2029	12.42486	NR_027383,NR_027383,NM_005088,NM_005088
AKAP2	7002	16086	45.13045	NM_001004065,NM_001136562,NM_001198656
AKAP3	3340	57	0.3352526	NM_006422,NM_001278309
AKAP4	2881	0	0	NM_139289,NM_003886
AKAP5	6487	9	0.02725476	NM_004857
AKAP6	10387	55	0.1040199	NM_004274
AKAP7	2533	128	0.9927011	NM_004842,NM_016377,NM_138633
AKAP8	3543	1138	6.309789	NM_005858
AKAP8L	2248	2245	19.61841	NM_014371,NM_001291478,NR_111971
AKAP9	12439	1766	2.789003	NM_005751,NM_147185
AKIP1	1146	991	16.98763	NR_045417,NR_045418,NM_001206646,NM_001206647,NM_020642,NM_001206648
AKIRIN1	2726	2414	17.39623	NM_001136275,NM_024595
AKIRIN2	1932	2078	21.12916	NM_018064
AKNA	5022	658	2.573907	NM_030767,NM_001317950,NM_001317952
AKNAD1	2912	12	0.08095312	NM_152763,NR_049760
AKR1A1	1491	3647	48.05093	NM_006066,NM_153326,NM_001202413,NM_001202414
AKR1B1	2057	10183	97.24901	NM_001628,NM_001346142,NR_144376
AKR1B10	1596	322	3.963389	NM_020299
AKR1B15	1625	15	0.181335	NM_001080538
AKR1C1	1379	36916	525.889	NM_001353
AKR1C2	3505	40908	229.2788	NM_001135241,NM_001354,NM_001321027,NM_205845
AKR1C3	1064	13460	248.5119	NM_001253908,NM_003739,NM_001253909
AKR1C4	1192	27	0.4449705	NM_001818
AKR1C6P	1397	0	0	NR_026743
AKR1C8P	2127	0	0	NR_027916
AKR1D1	2627	0	0	NM_001190906,NM_005989,NM_001190907
AKR1E2	1623	107	1.295117	NR_073127,NM_001040177,NM_001271025,NR_073125,NM_001271021,NR_073126
AKR7A2	2619	3877	29.08064	NM_001320979,NM_003689
AKR7A2P1	1324	12	0.178048	NR_002796
AKR7A3	1241	27	0.4274012	NM_012067
AKR7L	2362	19	0.158022	NR_040289,NR_040288,NM_001348421
AKT1	2988	7172	47.15236	NM_001014432,NM_001014431,NM_005163
AKT1S1	2025	6141	59.57414	NM_001278159,NM_032375,NM_001098633,NM_001278160,NM_001098632
AKT2	5170	10788	40.99153	NM_001243027,NM_001330511,NM_001626,NM_001243028
AKT3	1734	2292	25.96625	NM_005465,NM_001206729,NM_181690
AKTIP	2482	937	7.416202	NM_001012398,NM_022476,NM_001308325
ALAD	3349	3632	21.30465	NM_000031,NM_001317745,NM_001003945
ALAS1	2275	1793	15.48255	NM_000688,NM_001304444,NM_001304443,NM_199166
ALAS2	2023	0	0	NM_000032,NM_001037967,NM_001037968
ALB	2335	2	0.01682623	NM_000477
ALCAM	4871	6885	27.76704	NM_001243283,NM_001627,NM_001243281,NM_001243280
ALDH16A1	3106	1146	7.248145	NM_001145396,NM_153329
ALDH18A1	3608	3573	19.45406	NM_002860,NM_001017423,NM_001323416,NM_001323414,NM_001323417,NM_001323418,NM_001323413,NM_001323419,NM_001323412,NM_001323415
ALDH1A1	2369	68	0.5638812	NM_000689
ALDH1A2	3207	22	0.134762	NM_170696,NM_001206897,NM_003888,NM_170697
ALDH1A3	3607	2808	15.29307	NM_001293815,NM_000693
ALDH1B1	3070	1020	6.526878	NM_000692
ALDH1L1	3038	0	0	NM_001270364,NM_001270365,NM_012190,NR_072979
ALDH1L1-AS1	437	0	0	NR_046602
ALDH1L1-AS2	2323	0	0	NR_046383
ALDH1L2	7491	3965	10.39794	NM_001034173,NR_027752
ALDH2	2060	3768	35.9325	NM_001204889,NM_000690
ALDH3A1	1773	47	0.5207543	NM_001135168,NM_000691,NM_001330150,NM_001135167
ALDH3A2	3823	3342	17.17299	NM_000382,NM_001031806
ALDH3B1	2754	237	1.69055	NM_001030010,NM_000694,NM_001290058,NM_001161473,NM_001290059
ALDH3B2	2650	0	0	NM_001031615,NM_000695
ALDH4A1	3230	725	4.409397	NM_001161504,NM_003748,NM_170726,NM_001319218
ALDH5A1	5170	35	0.1329907	NM_001080,NM_170740
ALDH6A1	4847	835	3.384209	NM_001278593,NM_005589,NM_001278594
ALDH7A1	4936	3433	13.66288	NM_001202404,NM_001182,NM_001201377
ALDH8A1	2408	13	0.1060549	NM_170771,NM_022568,NM_001193480
ALDH9A1	2500	4182	32.86153	NM_000696
ALDOA	1551	32005	405.3683	NM_001243177,NM_000034,NM_184041,NM_001127617,NM_184043
ALDOB	2426	0	0	NM_000035
ALDOC	1651	1426	16.96743	NM_005165
ALG1	3741	1613	8.470136	NM_019109,NM_001330504
ALG10	3127	96	0.6030968	NM_032834
ALG10B	10074	201	0.3919565	NM_001308340,NM_001013620
ALG11	2565	444	3.400473	NR_036571,NM_001004127
ALG12	2373	1104	9.139344	NM_024105
ALG13	1281	1094	16.77691	NM_001324291,NM_001257240,NM_001324290,NM_001257239,NM_018466,NM_001257237,NM_001257234,NM_001257231,NM_001099922,NM_001168385,NR_136735,NM_001257230,NM_001257235,NM_001039210,NM_001257241,NM_001324292,NR_033125,NM_001324293,NM_001324294
ALG14	1094	367	6.590107	NM_144988,NR_131032,NM_001305242
ALG1L	921	1	0.02132967	NM_001015050,NM_001195223
ALG1L2	969	0	0	NM_001136152
ALG1L9P	2488	24	0.189498	NR_073388,NR_073386,NR_073387
ALG2	2830	2257	15.66711	NR_024532,NM_033087
ALG3	1606	1555	19.02079	NM_005787,NR_024534,NR_024533,NM_001006941
ALG5	1213	1286	20.82686	NM_001142364,NM_013338
ALG6	3371	331	1.928914	NM_013339
ALG8	1743	1035	11.66505	NM_024079,NM_001007027
ALG9	6158	809	2.580789	NM_001077691,NM_001077692,NM_001077690,NM_024740
ALK	6265	319	1.000261	NM_004304
ALKAL1	1171	0	0	NM_207413
ALKAL2	1398	3	0.04215585	NM_001002919
ALKBH1	2585	268	2.036657	NM_006020
ALKBH2	848	358	8.293367	NM_001001655,NM_001205179,NM_001145374,NM_001145375,NM_001205180
ALKBH3	1569	642	8.038144	NM_139178
ALKBH3-AS1	1927	0	0	NR_038907
ALKBH4	2121	394	3.649214	NM_017621
ALKBH5	3433	6297	36.03326	NM_017758
ALKBH6	938	597	12.50303	NM_001297701,NM_032878,NM_198867
ALKBH7	1331	1629	24.04289	NM_032306
ALKBH8	4038	201	0.9778528	NM_138775,NM_001301010
ALLC	1444	0	0	NM_018436
ALMS1	12922	503	0.764684	NM_015120
ALMS1-IT1	1761	9	0.1003984	NR_046762
ALMS1P1	1592	5	0.06169794	NR_003683
ALOX12	2358	22	0.1832832	NM_000697
ALOX12-AS1	651	69	2.082149	NR_040089
ALOX12B	2502	0	0	NM_001139
ALOX12P2	2768	0	0	NR_120453,NR_002710
ALOX15	2684	3	0.02195748	NM_001140
ALOX15B	2628	0	0	NM_001141,NM_001039131,NM_001039130
ALOX15P1	672	0	0	NR_045985
ALOX5	2475	0	0	NM_000698,NM_001320862,NM_001256154,NM_001320861,NM_001256153
ALOX5AP	1227	0	0	NM_001629,NM_001204406
ALOXE3	3233	2	0.01215257	NM_001165960,NM_021628
ALPI	3274	0	0	NM_001631
ALPK1	5205	610	2.302252	NM_001102406,NM_025144,NM_001253884
ALPK2	7300	259	0.6969805	NM_052947
ALPK3	10917	168	0.302308	NM_020778
ALPL	2603	2150	16.22587	NM_001177520,NM_001127501,NM_000478
ALPP	2971	1	0.006612125	NM_001632
ALPPL2	2494	0	0	NM_031313
ALS2	6918	1134	3.220151	NM_001135745,NM_020919
ALS2CL	5044	19	0.07399838	NR_033815,NM_147129,NR_135622,NM_001190707
ALS2CR12	2117	26	0.241266	NR_110620,NM_001289993,NM_139163,NM_001127391
ALX1	1293	4	0.06077223	NM_006982
ALX3	1478	54	0.7177332	NM_006492
ALX4	5466	2	0.007187934	NM_021926
ALYREF	1097	2654	47.52674	NM_005782
AMACR	3352	998	5.848847	NM_001167595,NM_203382,NM_014324
AMBN	2002	0	0	NM_016519
AMBP	1433	19	0.2604661	NM_001633
AMBRA1	4940	1510	6.004733	NM_001267782,NM_017749,NM_001300731,NM_001267783
AMD1	3423	2104	12.07487	NM_001287216,NM_001287215,NM_001287214,NR_109768,NM_001634
AMDHD1	2136	6	0.05518153	NM_152435
AMDHD2	1512	1546	20.08637	NM_015944,NM_001145815,NM_001330449
AMELX	835	1	0.0235265	NM_182681,NM_001142,NM_182680
AMELY	802	0	0	NM_001143
AMER1	8443	222	0.5165352	NM_152424
AMER2	10605	3	0.005557178	NM_199138,NM_152704
AMER3	6169	1	0.00318441	NM_001105193,NM_152698,NM_001105194,NM_001105195
AMFR	3600	5010	27.33877	NM_001323511,NM_001323512,NM_001144
AMH	1853	6	0.06360915	NM_000479
AMHR2	1997	0	0	NM_020547,NM_001164691,NM_001164690
AMIGO1	2471	129	1.025559	NM_020703
AMIGO2	3849	252	1.286164	NM_001143668,NM_181847
AMIGO3	2972	323	2.134998	NM_198722
AMMECR1	5417	490	1.776974	NM_001171689,NM_001025580,NM_015365
AMMECR1L	4645	1061	4.487179	NM_001199140,NM_031445
AMN	1557	0	0	NM_030943
AMN1	2319	185	1.567165	NM_001278411,NM_001113402,NR_103522,NR_103523,NM_001278412
AMOT	6945	838	2.370366	NM_133265,NM_001113490
AMOTL1	8999	3549	7.747391	NM_001301007,NM_130847
AMOTL2	4991	6218	24.47411	NM_016201,NM_001278685,NM_001278683
AMPD1	2406	3	0.02449454	NM_001172626,NM_000036
AMPD2	3756	4171	21.81516	NM_001257360,NM_001257361,NM_004037,NM_001308170,NM_203404,NM_139156
AMPD3	4473	800	3.513458	NM_001172430,NM_000480,NM_001025389,NM_001172431,NM_001025390
AMPH	3426	779	4.466773	NM_139316,NM_001635
AMT	2188	399	3.582361	NM_000481,NM_001164712,NM_001164710,NM_001164711,NR_028435
AMTN	1006	0	0	NM_001286731,NM_212557
AMY1A	1781	0	0	NM_004038,NM_004038,NM_004038,NM_001008221,NM_001008221,NM_001008221
AMY1B	1838	11	0.1175685	NM_001008218,NM_001008218,NM_001008218
AMY1C	1787	0	0	NM_001008219,NM_001346780,NM_001008219,NM_001008219,NM_001346780,NM_001346780
AMY2A	1679	11	0.1287021	NM_000699
AMY2B	2242	111	0.9725929	NM_020978
AMZ1	5516	8	0.02849112	NM_001321766,NM_001284355,NM_133463
AMZ2	1411	2989	41.6143	NM_001346485,NR_144443,NM_001346480,NR_144442,NM_016627,NM_001289056,NM_001289054,NM_001346481,NM_001033569,NM_001346471,NM_001346472,NM_001346484,NM_001346473,NM_001346474,NM_001033574,NM_001346483,NM_001346475,NM_001346482,NM_001033572,NM_001346477,NM_001346478,NM_001033571,NM_001346479,NM_001033570,NM_001346476
AMZ2P1	3442	345	1.969028	NR_026903
ANAPC1	7736	1626	4.129028	NM_022662
ANAPC10	1468	367	4.911156	NM_001318367,NM_001256708,NM_001256709,NM_001256707,NR_046345,NM_001256710,NM_001256712,NM_014885,NM_001256711,NM_001256706
ANAPC11	863	1951	44.41096	NM_016476,NM_001002244,NM_001002245,NM_001289414,NM_001289420,NM_001289419,NM_001002248,NM_001002249,NM_001289415,NM_001289416,NM_001289418,NM_001002246,NM_001289417,NM_001002247
ANAPC13	1842	2457	26.2035	NM_015391,NM_001242375,NM_001242374
ANAPC15	807	765	18.62223	NM_001278490,NM_001278489,NM_001278491,NM_001278488,NM_001278487,NM_001278486,NM_001278485,NM_001278494,NM_014042,NM_001330321,NM_001278493,NM_001278492
ANAPC16	3074	1758	11.23463	NM_173473,NM_001242546,NM_001242547,NM_001242548,NR_038391,NR_038392
ANAPC1P1	1771	0	0	NR_037931
ANAPC2	2700	1493	10.86275	NM_013366
ANAPC4	2672	742	5.455206	NM_001286756,NM_013367
ANAPC5	2625	3354	25.10022	NM_001330489,NM_001137559,NM_016237
ANAPC7	2210	1770	15.73348	NM_016238,NM_001137664
ANG	742	1512	40.03056	NM_001145,NM_001097577
ANGEL1	4111	514	2.456175	NM_015305
ANGEL2	4698	780	3.261559	NM_001300757,NR_125333,NM_001300758,NM_001300755,NM_001300753,NM_144567
ANGPT1	4364	205	0.9228112	NM_001146,NM_001314051,NM_001199859
ANGPT2	5264	25	0.09329703	NM_001147,NM_001118888,NM_001118887
ANGPT4	4562	2	0.008612286	NM_015985,NM_001322809
ANGPTL1	3546	607	3.362743	NM_004673
ANGPTL2	3572	39972	219.8306	NM_012098
ANGPTL3	2951	1	0.006656938	NM_014495
ANGPTL4	1905	1292	13.32328	NM_001039667,NR_104213,NM_139314
ANGPTL5	2368	234	1.941234	NM_178127
ANGPTL6	1857	143	1.512752	NM_001321411,NM_031917
ANGPTL7	2290	18	0.1544119	NM_021146
ANGPTL8	872	3	0.06758472	NM_018687
ANHX	1765	0	0	NM_001191054
ANK1	8478	255	0.5908681	NM_020476,NM_020475,NM_020477,NM_001142445,NM_020478,NM_020480,NM_000037,NM_001142446
ANK2	14243	4904	6.76383	NM_001127493,NM_020977,NM_001148
ANK3	9584	38	0.07788979	NM_020987,NM_001149,NM_001320874,NM_001204403,NM_001204404
ANKAR	4416	51	0.2268741	NM_144708
ANKDD1A	3112	126	0.79538	NM_182703
ANKDD1B	2552	1	0.007697737	NM_001276713
ANKEF1	3812	118	0.608097	NM_001303472,NM_022096,NM_198798
ANKFN1	2426	0	0	NM_153228
ANKFY1	7409	4060	10.7649	NM_001330063,NM_001257999,NM_016376,NR_047571
ANKH	8207	10982	26.28698	NM_054027
ANKHD1	8221	3643	8.70519	NM_024668,NM_001197030,NM_017978,NM_017747
ANKHD1-EIF4EBP3	8349	97	0.2282343	NM_020690
ANKIB1	6081	2300	7.430132	NM_019004
ANKK1	2543	11	0.08497478	NM_178510
ANKLE1	3107	22	0.1390994	NR_103530,NM_001278444,NM_001278445,NM_152363,NM_001278443
ANKLE2	4482	2475	10.84793	NM_015114
ANKMY1	2499	188	1.477867	NM_016552,NM_001282780,NM_001282781,NM_001282771,NM_001308375,NM_017844
ANKMY2	2555	696	5.351334	NM_020319
ANKRA2	2198	483	4.316813	NM_023039
ANKRD1	1974	3	0.02985505	NM_014391
ANKRD10	2595	2379	18.00946	NM_001286721,NR_104586,NM_017664,NR_104587
ANKRD11	9307	8103	17.1033	NM_001256182,NM_013275,NR_045839,NM_001256183
ANKRD12	11243	3001	5.243575	NM_015208,NM_001204056,NM_001083625
ANKRD13A	3908	1773	8.912466	NM_033121
ANKRD13B	3173	1080	6.686478	NM_152345
ANKRD13C	5667	1466	5.081881	NM_030816
ANKRD13D	2140	1788	16.41336	NM_001347901,NM_207354
ANKRD16	1593	582	7.177132	NM_001009941,NM_019046,NM_001009943
ANKRD17	9454	3748	7.788032	NM_015574,NM_001286771,NM_032217,NM_198889
ANKRD18A	4221	1	0.004654021	NM_147195,NM_001331100
ANKRD18B	3753	4	0.02093752	NM_001244752
ANKRD18CP	3920	27	0.1353074	NR_136286
ANKRD18DP	2895	0	0	NR_003291
ANKRD19P	2307	18	0.153274	NR_026868
ANKRD2	1521	18	0.2324808	NM_001291219,NM_020349,NM_001129981,NM_001346797,NM_001291218,NM_001346793
ANKRD20A1	3511	3	0.01678549	NM_032250
ANKRD20A11P	1089	0	0	NR_027270
ANKRD20A12P	1744	11	0.1239053	NR_046228
ANKRD20A19P	5096	16	0.06167857	NR_073430
ANKRD20A2	3511	1	0.005595165	NM_001012421,NM_001012421
ANKRD20A3	3930	6	0.02999179	NM_001012419,NM_001012419,NM_001012419
ANKRD20A4	3517	1	0.00558562	NM_001098805
ANKRD20A5P	3707	0	0	NR_040113
ANKRD20A8P	3670	0	0	NR_003366
ANKRD20A9P	3318	0	0	NR_138091
ANKRD22	3983	1	0.004932118	NM_144590
ANKRD23	2582	53	0.4032398	NM_144994
ANKRD24	4026	173	0.844143	NM_133475
ANKRD26	6779	384	1.11278	NM_001256053,NM_014915
ANKRD26P1	6123	11	0.03529166	NR_026556
ANKRD26P3	3726	0	0	NR_027248
ANKRD27	4453	1274	5.620312	NM_032139
ANKRD28	6382	4246	13.06974	NM_015199,NM_001349285,NM_001349283,NM_001349282,NM_001349281,NR_146112,NM_001349280,NM_001349284,NM_001349278,NM_001349277,NM_001349279,NR_146111,NM_001195099,NM_001195098
ANKRD29	3262	583	3.51098	NM_173505,NM_001308238
ANKRD30A	4405	0	0	NM_052997
ANKRD30B	4617	1	0.004254846	NM_001145029
ANKRD30BL	1425	2	0.0275714	NR_027019,NR_027020
ANKRD30BP2	3418	0	0	NR_026916
ANKRD30BP3	1314	0	0	NR_033891
ANKRD31	6036	9	0.02929119	NM_001164443
ANKRD33	1779	30	0.3312753	NM_001304460,NM_182608,NM_001304459,NM_001130015
ANKRD33B	9333	3153	6.636612	NM_001164440
ANKRD34A	3612	197	1.071426	NM_001039888
ANKRD34B	3935	0	0	NM_001004441
ANKRD34C	5424	2	0.007243593	NM_001146341
ANKRD34C-AS1	693	0	0	NR_038997
ANKRD35	3363	1151	6.72345	NM_001280799,NM_144698
ANKRD36	6268	369	1.156488	NM_001164315
ANKRD36B	5986	185	0.6071259	NM_025190
ANKRD36BP1	1850	162	1.720232	NR_026844
